Index	idADB	LastName	FirstName	Gender	Day	Month	Year	Time	ZoneAbbr	ZoneTimeOffset	City	CountryState	Longitude	Latitude	Rating	Bio	Categories	Link
621	66334	Frankeur	Paul	M	29	6	1905	20:00	LMT	-02:22	Paris	FR	2E20	48N52	AA	French actor, sometimes credited as Paul Francoeur, who appeared in films by 	Illness/ Disease, Heart disease/attack, Actor/ Actress	https://www.astro.com/astro-databank/Frankeur,_Paul
622	93040	Scutenaire	Louis	M	29	6	1905	06:30	...	00:00	Lessines	BEL	3E50	50N43	AA	Belgian poet, anarchist, surrealist, lawyer and civil servant, also known as 	Long life  >80 yrs, Government employee, Poet, Party Affiliation, Attorney	https://www.astro.com/astro-databank/Scutenaire,_Louis
623	90149	Krupkat	Günther	M	5	7	1905	07:15	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	German fiction writer, known as one of the leading science fiction writers of 	Activist/ political, Expatriate, Playwright/ script, Sci-Fi/ Fantasy/ Horror, Publisher/ Editor, Fiction, Long life  >80 yrs	https://www.astro.com/astro-databank/Krupkat,_Günther
624	86715	O'Gorman	Juan	M	6	7	1905	20:15	LMT	06:37	Coyoacán	MEX	99W10	19N20	AA	Mexican painter, who depicted Mexican history, landscapes, and legends; and 	Heart disease/attack, Vocational award, Architect/ Planner, Commercial artist, Fine art artist, Suicide, Labor unions	https://www.astro.com/astro-databank/O'Gorman,_Juan
625	69534	Gauffreteau	Yves	M	15	7	1905	21:00	LMT	-02:22	Zarzis	TUN	11E07	33N30	AA	French cook, noted for his roadside cooking as part of the ’Croisière noire’ 	Long life  >80 yrs, Explorer, Chef/ Cook	https://www.astro.com/astro-databank/Gauffreteau,_Yves
626	53340	Batten	Mark Wilfrid	M	21	7	1905	00:15	...	00:00	Kirkcaldy	SCOT (UK)	3W10	56N07	AA	Scottish artist, primarily known for his work in sculpture although he began 	Long life  >80 yrs, Kids 1-3, Widowed, Stress - Traumatic event, Marriage >15 Yrs, Fine art artist	https://www.astro.com/astro-databank/Batten,_Mark_Wilfrid
627	100673	Schickele	Rainer	M	22	7	1905	05:30	...	-01:00	Berlin	GER	13E21	52N29	AA	German-born American agricultural economist who taught at the Agricultural 	Long life  >80 yrs, Teacher, Economist, Kids - Noted, Kids 1-3, Family noted, Textbook/ Non-fiction	https://www.astro.com/astro-databank/Schickele,_Rainer
628	60135	Engleitner	Leopold	M	23	7	1905	10:30	...	-01:00	Strobl	AUS	13E29	47N43	AA	Austrian conscientious objector, as one of Jehovah’s Witnesses, and a 	Notable extremes, Public speaker, Concentration camp, Western, Long life  >80 yrs	https://www.astro.com/astro-databank/Engleitner,_Leopold
629	90501	Albin	Hans	M	27	7	1905	23:15	...	-01:00	Berlin	GER	13E21	52N29	AA	German actor, screenwriter, film director and film producer, who started out as 	Business owner, Playwright/ script, Race Cars, Live Stage, Vocalist/Opera, Entertain Producer, Director, Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Albin,_Hans
630	158	Bow	Clara	F	29	7	1905	20:20	...	05:00	Brooklyn (Kings County)	NY (US)	73W56	40N38	A	American actress, the hottest Hollywood item in the late 1920s on and 	Schizophrenia, Sleep disorders, Suicide Attempt, Lawsuit sued, Kids 1-3, Top 5% of Profession, Profiles Of Women, Birthing - Miscarriages, Mate - Noted, Extremes in quantity, Nervous Breakdown, Sex-symbol, Actor/ Actress, Order of birth, Race, Historic figure, Widowed, Marriage >15 Yrs	https://www.astro.com/astro-databank/Bow,_Clara
631	4230	Loy	Myrna	F	2	8	1905	21:00	...	07:00	Radersburg	MT (US)	111W38	46N12	AA	American actress whose political views took her into prominence in UNESCO.  She 	Number of Divorces, Number of Marriages, Illness/ Disease, Surgery, Birthing - Miscarriages, Stress - Domestic violence, Mate - Noted, TV host/ Personality, Activist/ political, Government employee, Groups, Hair, Lawsuit instigated, Family close, Gain - Financial success in field, Family traumatic event, Order of birth, Oscar, Vocational award, Top 5% of Profession, Occult/ Misc. Collection, Dancer/ Teacher, Actor/ Actress, Autobiographer, Social worker	https://www.astro.com/astro-databank/Loy,_Myrna
632	4231	Perez	Maya	F	2	8	1905	23:45	LMT	03:53	Georgetown	GUY	58W10	6N48	A	Guyanan psychic.  After she successfully gave Jess Stearn’s his first psychic 	Top 5% of Profession, Psychic/ Medium/ Spiritualist	https://www.astro.com/astro-databank/Perez,_Maya
633	75158	Mehren	Martin	M	8	8	1905	01:00	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian businessman and athlete. Mehren became Norwegian champion in rowing 	Medals, Rowing/ Kayaking, Long life  >80 yrs, Business owner	https://www.astro.com/astro-databank/Mehren,_Martin
634	1090	Gerstein	Kurt	M	11	8	1905	20:30	...	-01:00	Münster (Nordrhein-Westf.)	GER	7E37	51N57	AA	German engineer and mining assessor who became a member of the  SS Institute of 	Industrial, Concentration camp, Crime Collection, Suicide, Government employee, Activist/ political	https://www.astro.com/astro-databank/Gerstein,_Kurt
635	75155	Havrevold	Finn	M	11	8	1905	03:30	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian novelist, short story writer, children’s writer, playwright, 	Commercial artist, Playwright/ script, Children's literature, Fiction, Critic, Long life  >80 yrs	https://www.astro.com/astro-databank/Havrevold,_Finn
636	96375	Brauchitsch	Manfred von	M	15	8	1905	15:30	...	-01:00	Hamburg	GER	9E59	53N33	AA	German auto racing driver who drove for Mercedes-Benz in the famous “Silver 	Public Service, Number of Marriages, Long life  >80 yrs, Widowed, Sports Championship, Race Cars	https://www.astro.com/astro-databank/Brauchitsch,_Manfred_von
637	86598	Stewart	Sarah	F	16	8	1905	04:00	LMT	06:53	Tecalitlán	MEX	103W15	19N26	AA	Mexican-American researcher who pioneered the field of viral oncology research, 	Illness/ Disease, Biology, Physician, Expatriate, Teacher, Researcher, Education extensive, Cancer, Founder/ originator	https://www.astro.com/astro-databank/Stewart,_Sarah
638	86569	Brenner	Anita	M	22	8	1905	23:30	LMT	06:49	Aguascalientes (Aguascalientes)	MEX	102W18	21N53	AA	Mexican-American transnational Jewish scholar and intellectual, who wrote 	Textbook/ Non-fiction, Accidental, Education extensive, Anthropology, Researcher	https://www.astro.com/astro-databank/Brenner,_Anita
639	75694	Larson	Eric	M	3	9	1905	17:30	...	07:00	Cleveland	UT (US)	110W51	39N21	AA	American animator for the Walt Disney Studios starting in 1933, who was one of 	Top 5% of Profession, Cartoonist, Mentor/Tutor, Same Job >10 yrs	https://www.astro.com/astro-databank/Larson,_Eric
640	4236	Koestler	Arthur	M	5	9	1905	08:30	...	-01:00	Budapest	HUN	19E05	47N30	AA	Hungarian novelist, journalist, critic and essayist whose books dramatize 	Party Affiliation, Parapsychology, Metaphysics/ Parapsychology, Marriage >15 Yrs, Parkinson's, Cancer, Marriage <3 Yrs, Widowed, Number of Divorces, Number of Marriages, Travel, Many moves, Expatriate, Government employee, Prison sentence, Civil/ Political, Activist/ political, Autobiographer, Columnist/ journalist, Founder/ originator, Psychic, Lawsuit instigated, Critic, Culture Collection, Suicide, Fiction	https://www.astro.com/astro-databank/Koestler,_Arthur
641	4237	Montgomery	Charles	M	7	9	1905	10:13	...	06:00	Omaha	NE (US)	95W56	41N16	A	American astrologer who writes for American Astrology magazine; formerly a 	Long life  >80 yrs, Attorney, Teacher, Astrology, Astrologer	https://www.astro.com/astro-databank/Montgomery,_Charles
642	4239	Garbo	Greta	F	18	9	1905	19:30	...	-01:00	Stockholm	SWED	18E03	59N20	AA	Swedish-American actress, one of the most magical and famous of the stars of 	Private, Shy, Appearance gorgeous, Expatriate, Hair, Gain - Financial success in field, Historic figure, Top 5% of Profession, Profiles Of Women, Married late/never, Wealthy, Bi-Sexual, Long life  >80 yrs, Sex-symbol, Invest/ Property, Actor/ Actress, Rags to riches	https://www.astro.com/astro-databank/Garbo,_Greta
643	64761	Herboné		M	20	9	1905	15:00	LMT	-02:22	Paris	FR	2E20	48N52	AA	French cartoonist and writer of comics, the creator of the Fripounet et 	Cartoonist, Long life  >80 yrs, Humor	https://www.astro.com/astro-databank/Herboné
644	71748	Lie	Haakon	M	22	9	1905	10:15	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian politician who served as party secretary of the Labour Party from 	Other Politics, Long life  >80 yrs	https://www.astro.com/astro-databank/Lie,_Haakon
645	48274	Cimurri	Gianetto	M	27	9	1905	18:00	...	-01:00	Reggio nell'Emilia	ITALY	10E36	44N43	AA	Italian masseur of many bicycle champions.  He died on 25 December 	Race Bikes, Sports Championship, Long life  >80 yrs	https://www.astro.com/astro-databank/Cimurri,_Gianetto
646	37724	Moody	Helen	F	6	10	1905	02:25	...	08:00	Berkeley	CA (US)	122W16	37N52	AA	American tennis player; U.S. champion 1923-’25, 1927-’29 and 1931; Wimbledon 	Start young <16, Number of Marriages, Solitary/ Introvert, Hard worker, For Gross motor control, Sports Championship, Hall of Fame, Olympics, Top 5% of Profession, Tennis, Autobiographer, Long life  >80 yrs	https://www.astro.com/astro-databank/Moody,_Helen
647	159	Allégret	Yves	M	13	10	1905	04:00	LMT	-02:22	Asnières	FR	2E17	48N55	AA	French motion picture director; the first husband of Simone Signoret from 1948 	Sibling circumstances, Marriage <3 Yrs, Marriage >15 Yrs, Number of Marriages, Mate - Noted, Long life  >80 yrs, Director	https://www.astro.com/astro-databank/Allégret,_Yves
648	103031	Pardo	Isaac José	M	14	10	1905	01:40	LMT	04:28	Caracas	VEN	66W56	10N30	AA	Venezuelan intellectual of German-Jewish extraction known for his essays “Esta 	Long life  >80 yrs, Physician, Activist/ political, Textbook/ Non-fiction, Vocational award	https://www.astro.com/astro-databank/Pardo,_Isaac_José
649	92136	Détroyat	Michel	M	28	10	1905	13:00	LMT	-02:22	Paris Arrondissement 7	FR	2E1912	48N5125	AA	French aviation pioneer, he was a noted test pilot, aerobatic virtuoso, and 	Illness/ Disease, Coach/ Manager/ Owner, Stunt work, Pilot/ military, Pilot/ commercial, Aviation field, Military service, First in Field, Sports Championship, Vocational award, Public Service, Expatriate	https://www.astro.com/astro-databank/Détroyat,_Michel
650	39119	Fabrizi	Aldo	M	1	11	1905	17:00	...	-01:00	Rome	ITALY	12E29	41N54	AA	Italian actor of stage and film, comedian and director.  He is best remembered 	Heart, Long life  >80 yrs, Kids 1-3, Director, Live Stage, Comedy, Actor/ Actress	https://www.astro.com/astro-databank/Fabrizi,_Aldo
651	42195	McCrea	Joel	M	5	11	1905	07:00	...	08:00	Hollywood	CA (US)	118W20	34N06	AA	American actor of over 100 films who started working as a horses-wrangler on 	Kids - Noted, Groups, Long life  >80 yrs, Lung, Neighborhood, Invest/ Property, Kids 1-3, Wealthy, Farmer/ Rancher, Voice-Over, Actor/ Actress	https://www.astro.com/astro-databank/McCrea,_Joel
652	75150	Landstad	Magnus Brostrup	M	15	11	1905	06:30	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian politician of the Conservative Party and CEO of business and 	Medals, Other Military, Textbook/ Non-fiction, Public office, Top executive, Long life  >80 yrs	https://www.astro.com/astro-databank/Landstad,_Magnus_Brostrup
653	69216	Paillole	Paul	M	18	11	1905	09:00	LMT	-02:22	Rennes	FR	1W41	48N05	AA	French World War II secret service chief, remembered essentially for his role 	Long life  >80 yrs, Military service	https://www.astro.com/astro-databank/Paillole,_Paul
654	77009	Roelfsema	Roeli	M	18	11	1905	04:00	LMT	-00:20	Groningen	NETH	6E34	53N13	AA	Successful and popular Dutch sporter, surgeon and gynaecologist, who was 	Education extensive, Courageous, Principled strongly, Unusual, Constitution hardy, Homicide victim, Surgeon, Physician, Active, Terrorism victim, Sports	https://www.astro.com/astro-databank/Roelfsema,_Roeli
655	63030	Ramnoux	Clémence	F	22	11	1905	06:20	LMT	-02:22	Langeais	FR	0E24	47N20	AA	French philosopher, a specialist in pre-Socratic Greek thought. She died on 27 	Long life  >80 yrs, Philosopher	https://www.astro.com/astro-databank/Ramnoux,_Clémence
656	25698	Lefebvre	Marcel	M	29	11	1905	15:00	LMT	-02:22	Tourcoing	FR	3E09	50N43	AA	French ecclesiastic, a Roman Catholic priest and Archbishop in Switzerland.  An 	Rejection/ Leave church, Long life  >80 yrs, Many moves, Travel for work, Celibacy/ Minimal, Family large, Ecclesiastics/ western	https://www.astro.com/astro-databank/Lefebvre,_Marcel
657	74086	Throne-Holst	Harald	M	7	12	1905	23:30	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian industrialist and CEO who was president of the Federation of 	Accidental, Long life  >80 yrs, Top executive	https://www.astro.com/astro-databank/Throne-Holst,_Harald
658	87610	Meyer	Ernst Hermann	M	8	12	1905	05:30	...	-01:00	Berlin-Schöneberg	GER	13E22	52N28	AA	German composer and musicologist whose works include numerous songs, as well as 	Long life  >80 yrs, Publisher/ Editor, Textbook/ Non-fiction, Other Entertain/Music, Composer/ Arranger, Music teacher	https://www.astro.com/astro-databank/Meyer,_Ernst_Hermann
659	86700	Carranza	Emilio	M	9	12	1905	23:30	LMT	06:44	Ramos Arizpe (Coahuila)	MEX	100W58	25N33	AA	Mexican noted aviator and national hero, nicknamed the “Lindbergh of Mexico“. 	Pilot/ private, Accidental, Short Life <29 Yrs, Historic figure	https://www.astro.com/astro-databank/Carranza,_Emilio
660	92986	Hackett	Allen	M	10	12	1905	02:35	...	05:00	New York	NY (US)	74W00	40N43	AA	American clergyman, author and one of the sons of Frank Sutliff Hackett, 	Illness/ Disease, Cancer, Kids 1-3, Marriage >15 Yrs, Biographer, Religion/ Philosophy, Long life  >80 yrs, Family noted, Advantaged, Ecclesiastics/ western	https://www.astro.com/astro-databank/Hackett,_Allen
661	86549	Roland	Gilbert	M	11	12	1905	17:00	LMT	07:06	Ciudad Juárez	MEX	106W29	31N44	AA	Mexican-born American film and television actor whose career spanned seven 	Size, Appearance gorgeous, Sex-symbol, Cancer, Illness/ Disease, Long life  >80 yrs, Marriage >15 Yrs, Mate - Noted, Number of Marriages, Kids 1-3, Hall of Fame, Top 5% of Profession, Actor/ Actress, Military service	https://www.astro.com/astro-databank/Roland,_Gilbert
662	90582	Hamblen	Herbert M.	M	12	12	1905	09:00	...	08:00	Spokane	WA (US)	117W26	47N40	AA	American Republican politician in the state of Washington, who served in the 	Party Affiliation, Public office, Long life  >80 yrs	https://www.astro.com/astro-databank/Hamblen,_Herbert_M.
663	66864	Malartre	Henri	M	17	12	1905	20:00	LMT	-02:22	Saint-Joseph	FR	4E3707	45N3328	AA	French industrialist, the founder of ’Musée de l’automobile Henri-Malartre,’ 	Other Business, Long life  >80 yrs	https://www.astro.com/astro-databank/Malartre,_Henri
664	75702	Cutler	Virginia	F	17	12	1905	06:50	...	07:00	Park City	UT (US)	111W30	40N39	AA	American academic, the dean of the home economics department at the University 	Administrator, Illness/ Disease, Alzheimer's/Senility	https://www.astro.com/astro-databank/Cutler,_Virginia
665	90155	Haeften	Hans Bernd von	M	18	12	1905	13:15	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	German jurist during the Nazi era, a member of the German Resistance against 	Homicide victim, Unusual, Jurist, Diplomat	https://www.astro.com/astro-databank/Haeften,_Hans_Bernd_von
666	90161	Keilson	Grete	F	21	12	1905	23:30	...	-01:00	Berlin	GER	13E21	52N29	AA	German politician and official in the Communist Party of Germany (KPD) and the 	Activist/ political, Expatriate, Number of Marriages, Party Affiliation, Long life  >80 yrs	https://www.astro.com/astro-databank/Keilson,_Grete
667	96865	Levegh	Pierre	M	22	12	1905	04:00	LMT	-02:22	Paris Arrondissement 9	FR	2E2025	48N5221	AA	French sportsman and racing driver who took the racing name Pierre Levegh in 	Accidental, Race Cars, Hockey, Tennis	https://www.astro.com/astro-databank/Levegh,_Pierre
668	4250	Legros	George Cardinal	M	24	12	1905	14:42	...	06:00	Vincennes	IN (US)	87W32	38N41	A	American writer, poet, teacher and astrologer.  The editor of “Fate’s Astrology 	Astrology, Publisher/ Editor, Astrologer, Long life  >80 yrs	https://www.astro.com/astro-databank/Legros,_George_Cardinal
669	67284	Brossolette	Gilberte	F	27	12	1905	18:00	LMT	-02:22	Paris Arrondissement 7	FR	2E1912	48N5125	AA	French resistant, jouenalist and politician, spouse of Pierre 	Long life  >80 yrs	https://www.astro.com/astro-databank/Brossolette,_Gilberte
670	41363	Arrelia		M	31	12	1905	23:45	LMT	07:57	Jaguariaíva (Paraná)	BRAS	49W4221	24S1504	A	Brazilian clown, the most famous of his country and one of the all-time 	Top 5% of Profession, Circus/ Animal acts	https://www.astro.com/astro-databank/Arrelia
671	68875	Ferrand	Louis	M	1	1	1906	10:00	LMT	-02:22	Loches	FR	1E0	47N08	AA	French prelate, who was Archbishop of Tours from 1956 to 1980. He died on 9 May 	Long life  >80 yrs, Ecclesiastics/ western	https://www.astro.com/astro-databank/Ferrand,_Louis
672	90144	Hohenemser	Kurt	M	3	1	1906	13:30	...	-01:00	Berlin-Wilmersdorf	GER	13E1934	52N2911	AA	German-born American aerospace engineer and pioneer in the field of helicopter 	Family noted, Teacher, Researcher, Education extensive, Consultant, Expatriate, Aerospace, Long life  >80 yrs	https://www.astro.com/astro-databank/Hohenemser,_Kurt
673	75271	Dahl	Chrix	M	5	1	1906	21:15	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian graphic artist, painter, and illustrator who was known for 	Marriage >15 Yrs, Long life  >80 yrs, Teacher, Fine art artist	https://www.astro.com/astro-databank/Dahl,_Chrix
674	86604	Medel	Manuel	M	5	1	1906	23:30	LMT	06:41	Monterrey (Nuevo Leon)	MEX	100W19	25N40	AA	Mexican film actor and comedian who teamed up with the rising star Cantinflas 	Actor/ Actress, Comedy, Long life  >80 yrs	https://www.astro.com/astro-databank/Medel,_Manuel
675	4253	Hofmann	 Albert	M	11	1	1906	15:00	...	-01:00	Baden (AG)	SWTZ	8E1924	47N2736	A	Swiss chemist dubbed “the father of LSD” who later wrote a book called, “LSD, 	Kids -Traumatic event, Chemistry, Textbook/ Non-fiction, Long life  >80 yrs, Kids - Drug involved, Kids >3, Founder/ originator, Top 5% of Profession	https://www.astro.com/astro-databank/Hofmann,__Albert
676	103651	Déchanet	Jean	M	18	1	1906	13:00	LMT	-02:22	Isches	FR	5E4950	48N0105	A	French monk of the Benedictine order, known as the “father of Christian yoga“. 	Expatriate, Celibacy/ Minimal, Ecclesiastics/ western, Astrologer, Alternative methods, How To ...., Religion/ Philosophy, Long life  >80 yrs	https://www.astro.com/astro-databank/Déchanet,_Jean
677	80351	Weber	Jean	M	25	1	1906	03:00	LMT	-02:22	Paris Arrondissement 9	FR	2E2025	48N5221	AA	French stage and film actor who joined the Comédie-Française in 1925, becoming 	Top 5% of Profession, Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Weber,_Jean
678	86900	Gelbert	Charlie	M	26	1	1906	12:31	...	05:00	Scranton	PA (US)	75W40	41N25	AA	American baseball player, primarily a shortstop, who played all or part of ten 	Top 5% of Profession, Coach/ Manager/ Owner, Accident/Injury, Family noted, Baseball	https://www.astro.com/astro-databank/Gelbert,_Charlie
679	65414	Faure	Marcel	M	30	1	1906	01:00	LMT	-02:22	Montpellier	FR	3E53	43N36	AA	French military officer in World War II, awarded the title of ’Compagnon de la 	Long life  >80 yrs, Honors	https://www.astro.com/astro-databank/Faure,_Marcel
680	24496	Hildegarde		F	1	2	1906	12:00	...	06:00	Adell	WI (US)	87W57	43N37	AA	American international singer and pianist known as “the incomparable 	Long life  >80 yrs, Textbook/ Non-fiction, Diet unusual, Western, Profiles Of Women, Top 5% of Profession, For Languages, Kids none, Instrumentalist, Vocalist/ Pop, Rock, etc., Travel for work, Gain - Financial success in field, Married late/never	https://www.astro.com/astro-databank/Hildegarde
681	65403	Denis	James	M	1	2	1906	01:00	LMT	-02:22	La Jarrie	FR	1W0	46N08	AA	French military aviator, a colonel in World War II, awarded the title of 	Military service, Long life  >80 yrs, Pilot/ military, Honors	https://www.astro.com/astro-databank/Denis,_James
682	90135	Lachmann	Ludwig	M	1	2	1906	20:30	...	-01:00	Berlin	GER	13E21	52N29	AA	German economist who became a member of and important contributor to the 	Education extensive, Textbook/ Non-fiction, Economist, Long life  >80 yrs, Expatriate	https://www.astro.com/astro-databank/Lachmann,_Ludwig
683	26156	Winter	Paul (1906)	M	6	2	1906	14:00	...	-01:00	Ribeauvillé	FR	7E19	48N12	AA	French athlete who competed mainly in the discus throw and also shotput. He 	Track and Field, Olympics, Long life  >80 yrs	https://www.astro.com/astro-databank/Winter,_Paul_(1906)
684	63924	Darfeuil	Colette	M	7	2	1906	20:00	LMT	-02:22	Paris Arrondissement 15	FR	2E1801	48N5029	AA	French actress whose film career began at age 14 in 1920 and continued through 	Long life  >80 yrs, Actor/ Actress, Number of Marriages	https://www.astro.com/astro-databank/Darfeuil,_Colette
685	55263	Baumann-Jung	Gret	F	8	2	1906	13:25	...	-01:00	Zürich	SWTZ	8E32	47N23	A	Swiss astrologer, second oldest daughter of C.G. Jung.  (The photo shows her at 	Astrologer, Family noted, Long life  >80 yrs, Order of birth	https://www.astro.com/astro-databank/Baumann-Jung,_Gret
686	42150	Martina	Guido	M	9	2	1906	09:30	...	-01:00	Carmagnola	ITALY	7E43	44N51	AA	Italian-American artist, cartoonist and animator who invented the character of 	Cartoonist, Long life  >80 yrs	https://www.astro.com/astro-databank/Martina,_Guido
687	100536	Thompson	Cat	M	10	2	1906	19:30	...	07:00	St.George	UT (US)	113W35	37N06	AA	American basketball player named “one of the five greatest college hoops 	Size, Sports Championship, Basketball, Long life  >80 yrs	https://www.astro.com/astro-databank/Thompson,_Cat
688	50594	Baudrier	Yves	M	11	2	1906	09:30	LMT	-02:22	Paris	FR	2E20	48N52	AA	French musician and composer In 1936 he co-founded the group Jeune France. From 	Teacher, Long life  >80 yrs, Composer/ Arranger, Instrumentalist	https://www.astro.com/astro-databank/Baudrier,_Yves
689	26334	Silva	Agostinho da	M	13	2	1906	20:00	LMT	00:34	Porto	PORT	8W36	41N11	AA	Portuguese writer, a philosopher, pedagogue and visionary. He founded a large 	Founder/ originator, Textbook/ Non-fiction, Expatriate, Long life  >80 yrs, Top 5% of Profession	https://www.astro.com/astro-databank/Silva,_Agostinho_da
690	67547	Labrousse	Yvette	F	15	2	1906	17:00	LMT	-02:22	Sète	FR	3E41	43N24	AA	French philanthropist, Miss France 1930, and the fourth and last wife of Sir 	Long life  >80 yrs, Mate - Noted, Fine art artist, Philanthropist, Beauty Queen/ King	https://www.astro.com/astro-databank/Labrousse,_Yvette
691	75808	Dinwoodey	Annette Richardson	F	17	2	1906	05:20	...	07:00	Farmington	UT (US)	111W53	40N59	AA	American radio singer and centenarian who sang with the Mormon Tabernacle Choir 	Kids 1-3, Number of Marriages, Vocalist/ Pop, Rock, etc., Long life  >80 yrs	https://www.astro.com/astro-databank/Dinwoodey,_Annette_Richardson
692	80322	Vaudry	Simone	F	25	2	1906	16:30	LMT	-02:22	Paris Arrondissement 9	FR	2E2025	48N5221	AA	French film actress of the Silent era who appeared in various movies released 	Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Vaudry,_Simone
693	93038	Moulin	Léo	M	25	2	1906	18:45	...	00:00	St.Gilles	BEL	4E20	50N49	AA	Belgian sociologist and Francophone writer who published two dozen books. With 	Kids - Noted, Mate - Noted, Long life  >80 yrs, Textbook/ Non-fiction, Sociologist	https://www.astro.com/astro-databank/Moulin,_Léo
694	98749	Miller	Fred	M	26	2	1906	21:45	...	06:00	Milwaukee	WI (US)	87W54	43N02	AA	American college football player, an All-American tackle under head coach Knute 	Weight, Size, Accidental, Top executive, Hall of Fame, Football, Coach/ Manager/ Owner, Kids >3	https://www.astro.com/astro-databank/Miller,_Fred
695	90136	Trautschold	Ilse	F	27	2	1906	11:45	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	German actress and cabaret artist who appeared in 45 films and television shows 	Long life  >80 yrs, Vocational award, Actor/ Actress, Live Stage	https://www.astro.com/astro-databank/Trautschold,_Ilse
696	90147	Rein	Heinz	M	9	3	1906	00:45	...	-01:00	Berlin	GER	13E21	52N29	AA	German novelist writing before and after the Second World War, who became a 	Long life  >80 yrs, Humor, Critic, Fiction	https://www.astro.com/astro-databank/Rein,_Heinz
697	80935	Eugenio	Duke of Genoa	M	13	3	1906	10:40	...	-01:00	Turin	ITALY	7E40	45N03	A	Italian royalty, a member of the House of Savoy, Duke of Ancona from birth, and 	Marriage >15 Yrs, Long life  >80 yrs, Royal family, Kids 1-3	https://www.astro.com/astro-databank/Eugenio,_Duke_of_Genoa
698	92543	Shourds	Sherry	M	15	3	1906	03:00	...	05:00	Philadelphia	PA (US)	75W10	39N57	AA	American director and production manager who was a write-in nomination during 	Production jobs, Director, Long life  >80 yrs	https://www.astro.com/astro-databank/Shourds,_Sherry
699	53337	Irvine	Robert Scott	M	16	3	1906	16:45	...	00:00	Edinburgh	SCOT (UK)	3W13	55N57	AA	Scottish artist, considered one of his country’s finest but most undervalued 	Race Cars, Teacher, Cancer, Illness/ Disease, Long life  >80 yrs, Fine art artist	https://www.astro.com/astro-databank/Irvine,_Robert_Scott
700	84088	Ayala	Francisco	M	16	3	1906	01:10	...	00:00	Granada	SPAIN	3W3640	37N1120	AA	Spanish writer, the last representative of the Generation of ’27. Critics have 	Kids 1-3, Publisher/ Editor, Education extensive, Teacher, Autobiographer, Fiction, Long life  >80 yrs	https://www.astro.com/astro-databank/Ayala,_Francisco
701	86889	Brown	Truesdell Sparhawk	M	21	3	1906	14:26	...	05:00	Philadelphia	PA (US)	75W10	39N57	AA	American classical scholar, ancient historian, and co-founder of the journal 	Historian, Education extensive, Textbook/ Non-fiction, Publisher/ Editor, Teacher, Researcher, Long life  >80 yrs	https://www.astro.com/astro-databank/Brown,_Truesdell_Sparhawk
702	87915	Schwiegk	Herbert	M	23	3	1906	15:15	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	German internist, university teacher and medical researcher, who co-discovered 	Founder/ originator, Nazi party, Teacher, Researcher, Biology, Physician, Long life  >80 yrs	https://www.astro.com/astro-databank/Schwiegk,_Herbert
703	94748	Bourdon	Robert	M	25	3	1906	09:00	LMT	-02:22	Issy les Moulineaux	FR	2E17	48N49	AA	French centenarian, he was the ’’Doyen masculin des Français’’, France’s oldest 	Textbook/ Non-fiction, Autobiographer, Newsmaker, Long life  >80 yrs	https://www.astro.com/astro-databank/Bourdon,_Robert
704	88394	Engle	Rip	M	26	3	1906	04:00	...	05:00	Salisbury	PA (US)	79W05	39N45	AA	American football player and coach of football and basketball. He served as the 	Hall of Fame, Top 5% of Profession, Football, Coach/ Manager/ Owner	https://www.astro.com/astro-databank/Engle,_Rip
705	87132	Barlog	Boleslaw	M	28	3	1906	01:00	...	-01:00	Breslau	GER	17E0212	51N0654	AA	German stage, film, and opera director primarily known for his work in reviving 	Long life  >80 yrs, Director, Marriage >15 Yrs, Autobiographer, Public Service, Vocational award	https://www.astro.com/astro-databank/Barlog,_Boleslaw
706	93960	Haziza	Fabien	M	5	4	1906	11:00	LMT	-02:22	Oran	ALG	0W43	35N43	AA	French stage and silent film actor, who made his film debut at the age of 10 in 	Circus/ Animal acts, Live Stage, Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Haziza,_Fabien
707	42418	Robertson	James	M	8	4	1906	22:15	...	00:00	Glasgow	SCOT (UK)	4W15	55N53	AA	Scottish law enforcement officer, the Chief Constable of Glasgow in 1960.  	Vocational award, Police, Long life  >80 yrs, Kids 1-3	https://www.astro.com/astro-databank/Robertson,_James
708	4271	Dorati	Antal	M	9	4	1906	06:00	...	-01:00	Budapest	HUN	19E05	47N30	A	Hungarian musician, composer, orchestra conductor.   Dorati died on 13 November 	Long life  >80 yrs, Composer/ Arranger, Conductor	https://www.astro.com/astro-databank/Dorati,_Antal
