"ARN","Name","WikiConfirmed","DeathDateConfirmed","IsDuplicate"
"9061","Northey, Jessica","FALSE","FALSE","FALSE"
"9062","Avenatti, Michael","TRUE","FALSE","FALSE"
"9063","Santos, Claudinei","TRUE","FALSE","FALSE"
"9064","Prefaut, Sophie","FALSE","FALSE","FALSE"
"9065","Peris, Nova","TRUE","FALSE","FALSE"
"9066","Abbott, Jennifer","FALSE","FALSE","FALSE"
"9067","Hayat, Isabelle","FALSE","FALSE","FALSE"
"9068","Urbain, Hervé","FALSE","FALSE","FALSE"
"9069","Demarest, Isabelle","FALSE","FALSE","FALSE"
"9070","Itthuralde, Marc","FALSE","FALSE","FALSE"
"9071","Bure, Pavel","TRUE","FALSE","FALSE"
"9072","Dener","TRUE","TRUE","FALSE"
"9073","McKinnon, Kathryn","FALSE","FALSE","FALSE"
"9074","Havlin, Brian","FALSE","FALSE","FALSE"
"9075","Fredrickson, Rob","TRUE","FALSE","FALSE"
"9076","Hentrich, Craig","TRUE","FALSE","FALSE"
"9077","Stewart, Tony","TRUE","FALSE","FALSE"
"9078","Harrison, Krista Lea","FALSE","FALSE","FALSE"
"9079","Ballanger, Felicia","TRUE","FALSE","FALSE"
"9080","Deschamps, Stéphane","FALSE","FALSE","FALSE"
"9081","Souza, José Carlos","TRUE","FALSE","FALSE"
"9082","Yamaguchi, Kristi","TRUE","FALSE","FALSE"
"9083","Krauss, Alison","TRUE","FALSE","FALSE"
"9084","Accident: Fatality 14508","FALSE","FALSE","FALSE"
"9085","Fortunato, Andrea","TRUE","TRUE","FALSE"
"9086","Mouriño, Juan Camilo","TRUE","TRUE","FALSE"
"9087","Renier, Pascal","TRUE","FALSE","FALSE"
"9088","Rebellin, Davide","TRUE","TRUE","FALSE"
"9089","Timmerman, Adam","TRUE","FALSE","FALSE"
"9090","Johnson, Brendan","TRUE","FALSE","FALSE"
"9091","Violier, Benoit","TRUE","TRUE","FALSE"
"9092","Simoni, Gilberto","TRUE","FALSE","FALSE"
"9093","Riggs, Christina Marie","TRUE","TRUE","FALSE"
"9094","Matos, Andre","TRUE","TRUE","FALSE"
"9095","Vetter, David","TRUE","TRUE","FALSE"
"9096","McLaughlin, Steve","TRUE","FALSE","FALSE"
"9097","Darwish, Tiffany","TRUE","FALSE","FALSE"
"9098","Homicide Child Victim 14520","FALSE","FALSE","FALSE"
"9099","Mone, Michelle","TRUE","FALSE","FALSE"
"9100","Revilla, Luisa","TRUE","TRUE","FALSE"
"9101","Tech N9ne","TRUE","FALSE","FALSE"
"9102","De Chiara, Fabrizio","FALSE","FALSE","FALSE"
"9103","Pyne, Jim","TRUE","FALSE","FALSE"
"9104","O'Neil, Kevin W.","FALSE","FALSE","FALSE"
"9105","Parissis, Christophe","FALSE","FALSE","FALSE"
"9106","White, Ryan","TRUE","TRUE","FALSE"
"9107","Ianni, Tayt","TRUE","FALSE","FALSE"
"9108","Martin, Ricky","TRUE","FALSE","FALSE"
"9109","Burrell, Jeff","FALSE","FALSE","FALSE"
"9110","Gomez, Garrett K.","TRUE","TRUE","FALSE"
"9111","Ruiz, John","TRUE","FALSE","FALSE"
"9112","Lawler, Brian","TRUE","TRUE","FALSE"
"9113","Suicidal 14538","FALSE","FALSE","FALSE"
"9114","Bishop Jr., Raymond P.","FALSE","FALSE","FALSE"
"9115","Walem, Johan","TRUE","FALSE","FALSE"
"9116","Paquay, Michaël","FALSE","FALSE","FALSE"
"9117","Williams, Dave","FALSE","FALSE","FALSE"
"9118","Salvi, John","TRUE","TRUE","FALSE"
"9119","Milon, Michaël","TRUE","FALSE","FALSE"
"9120","Stone, Cory","TRUE","FALSE","FALSE"
"9121","Bromley, Kristan","TRUE","FALSE","FALSE"
"9122","Arias, George","TRUE","FALSE","FALSE"
"9123","Dilfer, Trent","TRUE","FALSE","FALSE"
"9124","Stojko, Elvis","TRUE","TRUE","FALSE"
"9125","Lidle, Cory","TRUE","TRUE","FALSE"
"9126","Coles, Mark L.","FALSE","FALSE","FALSE"
"9127","Rivaldo","TRUE","FALSE","FALSE"
"9128","Coons, Jerry","TRUE","FALSE","FALSE"
"9129","Appelmans, Sabine","TRUE","FALSE","FALSE"
"9130","Jones, Chipper","TRUE","FALSE","FALSE"
"9131","Driscoll, Jody","FALSE","FALSE","FALSE"
"9132","Johnson, Dwayne","TRUE","FALSE","FALSE"
"9133","Cox, Laverne","TRUE","FALSE","FALSE"
"9134","Verlaque, Frank","FALSE","FALSE","FALSE"
"9135","Zidane, Zinedine","TRUE","FALSE","FALSE"
"9136","Schlesinger, Cory","TRUE","FALSE","FALSE"
"9137","Case, Stoney","TRUE","FALSE","FALSE"
"9138","Little, Mark","TRUE","FALSE","FALSE"
"9139","Adriano, Elisângela","TRUE","FALSE","FALSE"
"9140","Boyle, Frankie","TRUE","TRUE","FALSE"
"9141","Kline, Steve","TRUE","FALSE","FALSE"
"9142","Miller, Kurt","TRUE","FALSE","FALSE"
"9143","Carter, Tom","TRUE","FALSE","FALSE"
"9144","Ackerman, Tom","FALSE","FALSE","FALSE"
"9145","Neff, Douglas","FALSE","FALSE","FALSE"
"9146","Gallagher, Liam","TRUE","FALSE","FALSE"
"9147","Stokes, J.J.","TRUE","FALSE","FALSE"
"9148","Gustavson, Richard","FALSE","FALSE","FALSE"
"9149","Davis, Terrell","TRUE","FALSE","FALSE"
"9150","Blades, Rhonda","TRUE","FALSE","FALSE"
"9151","Santa María, Mónica","TRUE","TRUE","FALSE"
"9152","Haislett, Nicole","TRUE","FALSE","FALSE"
"9153","Sapp, Warren","TRUE","FALSE","FALSE"
"9154","Palacios, Roberto","TRUE","FALSE","FALSE"
"9155","Ford, Cole","TRUE","FALSE","FALSE"
"9156","Peslier, Olivier","TRUE","FALSE","FALSE"
"9157","Maestri, Flavio","TRUE","FALSE","FALSE"
"9158","Estes, Shawn","TRUE","FALSE","FALSE"
"9159","Mendelblatt, Mark","TRUE","FALSE","FALSE"
"9160","Loiseau, Hervé Djamel","FALSE","FALSE","FALSE"
"9161","Schaber, Caleb","TRUE","TRUE","FALSE"
"9162","Misirlic, Vesna","FALSE","FALSE","FALSE"
"9163","Beltrame, Arnaud","TRUE","FALSE","FALSE"
"9164","Murray, Heath","TRUE","FALSE","FALSE"
"9165","Tendulkar, Sachin","TRUE","FALSE","FALSE"
"9166","Savorani, Stefano","FALSE","FALSE","FALSE"
"9167","Pépin, Charles","TRUE","FALSE","FALSE"
"9168","French, Tana","TRUE","FALSE","FALSE"
"9169","Accident: Fatality 14584","FALSE","FALSE","FALSE"
"9170","Hardison, Charles","FALSE","FALSE","FALSE"
"9171","Shumaker, Anthony","TRUE","FALSE","FALSE"
"9172","Sáenz, Waldir","TRUE","FALSE","FALSE"
"9173","Suicide: Hanged 14586","FALSE","FALSE","FALSE"
"9174","Gunning, Michael","FALSE","FALSE","FALSE"
"9175","Sloan, Tiffany","TRUE","FALSE","FALSE"
"9176","Thomas, Chris","FALSE","FALSE","FALSE"
"9177","Vaughters, Jonathan","TRUE","FALSE","FALSE"
"9178","Doherty, Adrian","TRUE","TRUE","FALSE"
"9179","Lima, Adriano","TRUE","FALSE","FALSE"
"9180","De Brul, Tjörven","TRUE","FALSE","FALSE"
"9181","Webster, Dean","FALSE","FALSE","FALSE"
"9182","Biancardi, Marcia","FALSE","FALSE","FALSE"
"9183","Holliday, Marcus","TRUE","FALSE","FALSE"
"9184","Thurman, Mike","TRUE","FALSE","FALSE"
"9185","Matalon, Paolo","FALSE","FALSE","FALSE"
"9186","Deflandre, Éric","TRUE","FALSE","FALSE"
"9187","Girodo, Paul","TRUE","FALSE","FALSE"
"9188","Accident: Fatality 1665","FALSE","FALSE","FALSE"
"9189","Mamula, Mike","TRUE","FALSE","FALSE"
"9190","Cordeiro, Cristiano","TRUE","FALSE","FALSE"
"9191","Severson, Kim","TRUE","FALSE","FALSE"
"9192","Thomas, Zach","TRUE","FALSE","FALSE"
"9193","Fultz, Aaron","TRUE","FALSE","FALSE"
"9194","Walker, Paul","TRUE","TRUE","FALSE"
"9195","Gilmar","TRUE","FALSE","FALSE"
"9196","Devens, Sarah","TRUE","TRUE","FALSE"
"9197","Homicide Victim 1198","FALSE","FALSE","FALSE"
"9198","Goossens, Michaël","TRUE","FALSE","FALSE"
"9199","Maka, Lisa","FALSE","FALSE","FALSE"
"9200","Farfán, Roberto","TRUE","FALSE","FALSE"
"9201","Van Dyke, Jessica","TRUE","FALSE","FALSE"
"9202","Johnson, Nicole","TRUE","FALSE","FALSE"
"9203","Trussardi, Francesco","FALSE","FALSE","FALSE"
"9204","Heutte, Corinne","FALSE","FALSE","FALSE"
"9205","Ancion, Sébastien","FALSE","FALSE","FALSE"
"9206","Gold, Ari","TRUE","TRUE","FALSE"
"9207","Léonard, Philippe","TRUE","FALSE","FALSE"
"9208","Campos, Felipeh","TRUE","FALSE","FALSE"
"9209","Loeb, Sébastien","TRUE","FALSE","FALSE"
"9210","Clement, Philippe","TRUE","FALSE","FALSE"
"9211","Alzieu, Delphine","FALSE","FALSE","FALSE"
"9212","Brown, Marcus","TRUE","FALSE","FALSE"
"9213","Cruz, Penélope","TRUE","FALSE","FALSE"
"9214","Latour, Sebastien","FALSE","FALSE","FALSE"
"9215","S.I.D.S. 44306","FALSE","FALSE","FALSE"
"9216","Thomas, Eliza Hope","FALSE","FALSE","FALSE"
"9217","Morissette, Alanis","TRUE","FALSE","FALSE"
"9218","Alexander, Curtis","TRUE","FALSE","FALSE"
"9219","Williams, Polly","TRUE","FALSE","FALSE"
"9220","Kendall, Jason","TRUE","FALSE","FALSE"
"9221","Conroy, Chris","TRUE","FALSE","FALSE"
"9222","Pisani, Frederico","TRUE","TRUE","FALSE"
"9223","Negreanu, Daniel","TRUE","TRUE","FALSE"
"9224","Wakelin, Darryl","TRUE","FALSE","FALSE"
"9225","Medical: Cancer 1689","FALSE","FALSE","FALSE"
"9226","Cagle, Kelly","TRUE","FALSE","FALSE"
"9227","Alexander, Lexi","TRUE","FALSE","FALSE"
"9228","Atria, Rita","TRUE","TRUE","FALSE"
"9229","d'Udekem d'Acoz, Marie Alix","TRUE","FALSE","FALSE"
"9230","Ruhe, Brian","TRUE","FALSE","FALSE"
"9231","Aigle, Caroline","TRUE","TRUE","FALSE"
"9232","Tobey, Jami","TRUE","FALSE","FALSE"
"9233","Gibson, Galen","FALSE","FALSE","FALSE"
"9234","Angelini, Alberto","TRUE","FALSE","FALSE"
"9235","Accident: Fatality 37714","FALSE","FALSE","FALSE"
"9236","Riordan, Jennifer","TRUE","FALSE","FALSE"
"9237","Grandjean, Marie-Celine","FALSE","FALSE","FALSE"
"9238","Mysterio, Rey","TRUE","FALSE","FALSE"
"9239","Shea, Frank Jr.","FALSE","FALSE","FALSE"
"9240","Rouhling, Laetitia","FALSE","FALSE","FALSE"
"9241","Badger, Brad","TRUE","FALSE","FALSE"
"9242","Mackiewicz, Tomasz","TRUE","FALSE","FALSE"
"9243","Juninho","TRUE","FALSE","FALSE"
"9244","Lethridge, Zebbie","TRUE","FALSE","FALSE"
"9245","Taricone, Pietro","TRUE","TRUE","FALSE"
"9246","Jbari, Nordin","TRUE","FALSE","FALSE"
"9247","Barrymore, Drew","TRUE","FALSE","FALSE"
"9248","Garner, Chris","TRUE","FALSE","FALSE"
"9249","Medellín, José","TRUE","TRUE","FALSE"
"9250","Whittle, Jason","TRUE","FALSE","FALSE"
"9251","Henderson, Cedric","TRUE","FALSE","FALSE"
"9252","Kane, Jennifer","FALSE","FALSE","FALSE"
"9253","Logue, Bernard","FALSE","FALSE","FALSE"
"9254","Russo, Marta","FALSE","FALSE","FALSE"
"9255","Ben Hadi, Yasmine","FALSE","FALSE","FALSE"
"9256","Francia, David","TRUE","FALSE","FALSE"
"9257","Touya, Damien","FALSE","FALSE","FALSE"
"9258","Dias, Leo","TRUE","FALSE","FALSE"
"9259","Callaway, Mickey","TRUE","FALSE","FALSE"
"9260","Saathoff, Adam","TRUE","FALSE","FALSE"
"9261","Laurain, Laetitia","FALSE","FALSE","FALSE"
"9262","Jolie, Angelina","TRUE","FALSE","FALSE"
"9263","Midzic, Igor","FALSE","FALSE","FALSE"
"9264","Moore, Jennifer Anne","FALSE","FALSE","FALSE"
"9265","Fankhouser, Scott","TRUE","FALSE","FALSE"
"9266","Wahl, Irene Donate","FALSE","FALSE","FALSE"
"9267","Andersen, Bridgette","TRUE","TRUE","FALSE"
"9268","Tao, Terence","TRUE","FALSE","FALSE"
"9269","Armstrong, Heather","TRUE","TRUE","FALSE"
"9270","Cattaneo, Silvia","FALSE","FALSE","FALSE"
"9271","Lott-Hogan, Tiffany","TRUE","FALSE","FALSE"
"9272","Upshaw, Regan","TRUE","FALSE","FALSE"
"9273","Le Gouariguer, Gwenhaelle","FALSE","FALSE","FALSE"
"9274","Ribeiro, Caio","TRUE","FALSE","FALSE"
"9275","Tomas, José","TRUE","FALSE","FALSE"
"9276","Maitrehanche, Gregory","FALSE","FALSE","FALSE"
"9277","Chihuán, Leyla","TRUE","FALSE","FALSE"
"9278","Cervi, Sherry","TRUE","FALSE","FALSE"
"9279","Trudeau, Michel","TRUE","TRUE","FALSE"
"9280","Porter, Colin","TRUE","FALSE","FALSE"
"9281","Suicide: Hanged 44253","FALSE","FALSE","FALSE"
"9282","Lafoley, Martin","FALSE","FALSE","FALSE"
"9283","Poivre d'Arvor, Solenn","FALSE","FALSE","FALSE"
"9284","Kuhn, Tony","TRUE","FALSE","FALSE"
"9285","O'Rourke, Heather","TRUE","TRUE","FALSE"
"9286","D'Amico, Jeff","TRUE","FALSE","FALSE"
"9287","Martinez, Joey","TRUE","TRUE","FALSE"
"9288","Farfán, Rafael","TRUE","FALSE","FALSE"
"9289","Woods, Tiger","TRUE","FALSE","FALSE"
"9290","Snyder, Bradley","TRUE","FALSE","FALSE"
"9291","Johnson, Chad","TRUE","FALSE","FALSE"
"9292","Pryor, Sarah","FALSE","FALSE","FALSE"
"9293","Belmadi, Yasmine","TRUE","TRUE","FALSE"
"9294","Lambrecks, Eefje","TRUE","FALSE","FALSE"
"9295","McEvoy, Christopher","FALSE","FALSE","FALSE"
"9296","Gourvennec, Arnaud","FALSE","FALSE","FALSE"
"9297","Kirovski, Jovan","TRUE","FALSE","FALSE"
"9298","Herlihy, Melissa","FALSE","FALSE","FALSE"
"9299","Petrini, Diego","FALSE","FALSE","FALSE"
"9300","Paule, Ross","TRUE","FALSE","FALSE"
"9301","Brandis, Jonathan","TRUE","TRUE","FALSE"
"9302","Baldwin, Richard","FALSE","FALSE","FALSE"
"9303","Piller, Zach","TRUE","FALSE","FALSE"
"9304","Smith, Roy","TRUE","FALSE","FALSE"
"9305","Figard, Celine","FALSE","FALSE","FALSE"
"9306","Golly, Christopher","FALSE","FALSE","FALSE"
"9307","Goodchild, Lynn","FALSE","FALSE","FALSE"
"9308","Enis, Curtis","TRUE","FALSE","FALSE"
"9309","Santiago, Daniel","TRUE","FALSE","FALSE"
"9310","MacArthur, Ellen","TRUE","FALSE","FALSE"
"9311","Lucas, Justin","TRUE","FALSE","FALSE"
"9312","Wentworth, Kyle","FALSE","FALSE","FALSE"
"9313","Voigt, Will","TRUE","FALSE","FALSE"
"9314","Green, Cornell","TRUE","FALSE","FALSE"
"9315","Talley, Carey","TRUE","FALSE","FALSE"
"9316","Sturtzman, Daniel E.","FALSE","FALSE","FALSE"
"9317","Lambert, Vincent","TRUE","FALSE","FALSE"
"9318","Robertson, Ryan","TRUE","FALSE","FALSE"
"9319","Woodson, Charles","TRUE","FALSE","FALSE"
"9320","Miller, Will","FALSE","FALSE","FALSE"
"9321","Jones, Toya","TRUE","FALSE","FALSE"
"9322","Mulrooney, Richard","TRUE","FALSE","FALSE"
"9323","Jones, Greg","TRUE","FALSE","FALSE"
"9324","Estrada, Ana","TRUE","TRUE","FALSE"
"9325","Lewis, Donny","TRUE","FALSE","FALSE"
"9326","Proctor, Scott","TRUE","FALSE","FALSE"
"9327","Accident: Fatality 59545","FALSE","FALSE","FALSE"
"9328","Strickland, Tim","TRUE","FALSE","FALSE"
"9329","Zegarra, Carlos","FALSE","FALSE","FALSE"
"9330","Mehdi, DJ","TRUE","TRUE","FALSE"
"9331","Ivey, Phil","TRUE","FALSE","FALSE"
"9332","Van Laere, David","FALSE","FALSE","FALSE"
"9333","Tremblay, Melissa Ann","FALSE","FALSE","FALSE"
"9334","Butrón, Leao","TRUE","FALSE","FALSE"
"9335","Lopez, Cory","TRUE","FALSE","FALSE"
"9336","Carnevale, Amy","FALSE","FALSE","FALSE"
"9337","Andrews, Theresa","FALSE","FALSE","FALSE"
"9338","Sherrill, George","TRUE","FALSE","FALSE"
"9339","Salé, Jamie","TRUE","FALSE","FALSE"
"9340","Cena, John","TRUE","FALSE","FALSE"
"9341","Dejesus, Pathy","TRUE","FALSE","FALSE"
"9342","Snipes, Peedie","FALSE","FALSE","FALSE"
"9343","Furrey, Mike","TRUE","FALSE","FALSE"
"9344","Smith, D. J.","TRUE","FALSE","FALSE"
"9345","Aubry, Peter","TRUE","FALSE","FALSE"
"9346","Dunn, Ryan","TRUE","TRUE","FALSE"
"9347","Carlos de França, Mônica","TRUE","FALSE","FALSE"
"9348","Afarian, Peter","FALSE","FALSE","FALSE"
"9349","Bonnafous, Céline","FALSE","FALSE","FALSE"
"9350","Brady, Tom","TRUE","FALSE","FALSE"
"9351","Araújo","TRUE","FALSE","FALSE"
"9352","Benoit, Melissa","FALSE","FALSE","FALSE"
"9353","Gaudin, Stéphane","FALSE","FALSE","FALSE"
"9354","Hamers, Danny","TRUE","FALSE","FALSE"
"9355","Elsey, Fiona","FALSE","FALSE","FALSE"
"9356","Brode, Beth","FALSE","FALSE","FALSE"
"9357","Smoke, Jeffrey","TRUE","FALSE","FALSE"
"9358","Marchal, An","TRUE","FALSE","FALSE"
"9359","kulik, Elodie","TRUE","FALSE","FALSE"
"9360","Ali, Laila","TRUE","FALSE","FALSE"
"9361","Ruby, Karine","TRUE","TRUE","FALSE"
"9362","Silver, Nate","TRUE","FALSE","FALSE"
"9363","Paquet, Ingrid","FALSE","FALSE","FALSE"
"9364","Snyder, Dan","TRUE","TRUE","FALSE"
"9365","Edwards, Johanna","TRUE","FALSE","FALSE"
"9366","Jones, Samuel Levi","TRUE","FALSE","FALSE"
"9367","Swain, Nathan","FALSE","FALSE","FALSE"
"9368","Smith, Benjamin","TRUE","FALSE","FALSE"
"9369","Gille, Bertrand","TRUE","FALSE","FALSE"
"9370","Nunnallee, Patty","TRUE","FALSE","FALSE"
"9371","Medical: Meningitis 44302","FALSE","FALSE","FALSE"
"9372","Puyol, Carles","TRUE","FALSE","FALSE"
"9373","Poucan, Emilie","FALSE","FALSE","FALSE"
"9374","Bowen, Zack","TRUE","FALSE","FALSE"
"9375","Andrews, Clayton","TRUE","FALSE","FALSE"
"9376","Aldridge, Joseph","TRUE","FALSE","FALSE"
"9377","Light, Matt","TRUE","FALSE","FALSE"
"9378","Riquelme, Juan Román","TRUE","FALSE","FALSE"
"9379","Mpenza, Émile","TRUE","FALSE","FALSE"
"9380","Joder, Kristina","TRUE","FALSE","FALSE"
"9381","Allaria, Gregory","FALSE","FALSE","FALSE"
"9382","Bonnafous, Laurence","FALSE","FALSE","FALSE"
"9383","Terrorism victim WTC 50105","FALSE","FALSE","FALSE"
"9384","Boulet, Delphine","FALSE","FALSE","FALSE"
"9385","Lackey, John","TRUE","FALSE","FALSE"
"9386","Collins, Jason","TRUE","FALSE","FALSE"
"9387","Collins, Jarron","TRUE","FALSE","FALSE"
"9388","Borel, Eric","FALSE","FALSE","FALSE"
"9389","Entwistle, Rachel","TRUE","FALSE","FALSE"
"9390","Gannon, Kelli","TRUE","FALSE","FALSE"
"9391","Godsey, George","TRUE","FALSE","FALSE"
"9392","Tessier, Dan","TRUE","FALSE","FALSE"
"9393","S.I.D.S. 14749","FALSE","FALSE","FALSE"
"9394","Silva, Clodoaldo","TRUE","FALSE","FALSE"
"9395","Snare, Ryan","TRUE","FALSE","FALSE"
"9396","Quivrin, Jocelyn","TRUE","TRUE","FALSE"
"9397","Wilson, Stephen J.","FALSE","FALSE","FALSE"
"9398","Bourdais, Sébastien","TRUE","FALSE","FALSE"
"9399","Pedroza, Anthony","TRUE","FALSE","FALSE"
"9400","Vicente, David M.","FALSE","FALSE","FALSE"
"9401","Fowler, Melvin","TRUE","FALSE","FALSE"
"9402","Corrie, Rachel","TRUE","TRUE","FALSE"
"9403","Portal, Nicolas","TRUE","TRUE","FALSE"
"9404","Renna, Jonathan","TRUE","FALSE","FALSE"
"9405","Gbaja-Biamila, Akbar","TRUE","TRUE","FALSE"
"9406","Warburg, Max","FALSE","FALSE","FALSE"
"9407","Mink, Graham","TRUE","FALSE","FALSE"
"9408","Siffredi, Marco","TRUE","TRUE","FALSE"
"9409","Sheehan, Casey","TRUE","FALSE","FALSE"
"9410","Lott, Andre","TRUE","FALSE","FALSE"
"9411","Sylvia, Rachel Esther","FALSE","FALSE","FALSE"
"9412","Shergold, Craig","TRUE","TRUE","FALSE"
"9413","Duarte, Melissa","FALSE","FALSE","FALSE"
"9414","Petry, Leroy","TRUE","FALSE","FALSE"
"9415","Roccia, Nadia","FALSE","FALSE","FALSE"
"9416","Wand, Seth","TRUE","FALSE","FALSE"
"9417","Messing, Matthew","FALSE","FALSE","FALSE"
"9418","Nissen, Kyle","TRUE","FALSE","FALSE"
"9419","Deza, Alfredo","FALSE","FALSE","FALSE"
"9420","Johnson, Eric","TRUE","FALSE","FALSE"
"9421","Duncan, Shelley","TRUE","FALSE","FALSE"
"9422","di Tommaso, David","TRUE","TRUE","FALSE"
"9423","Romberg, Brett","TRUE","FALSE","FALSE"
"9424","Massú, Nicolás","TRUE","FALSE","FALSE"
"9425","Hammer, Kristina","FALSE","FALSE","FALSE"
"9426","Flack, Caroline","TRUE","TRUE","FALSE"
"9427","Bollinger, Brooks","TRUE","FALSE","FALSE"
"9428","Carmichael, Ricky","TRUE","FALSE","FALSE"
"9429","Santerre, Stephanie","FALSE","FALSE","FALSE"
"9430","Gustafson, Abigail","FALSE","FALSE","FALSE"
"9431","Conjoined Twins: Obermaier","TRUE","FALSE","FALSE"
"9432","Proctor, Christy","FALSE","FALSE","FALSE"
"9433","Cipes, Greg","TRUE","FALSE","FALSE"
"9434","García, Sergio","TRUE","FALSE","FALSE"
"9435","Hill, Shaun","TRUE","FALSE","FALSE"
"9436","Suicide: child 47960","FALSE","FALSE","FALSE"
"9437","Torres, Rainer","TRUE","FALSE","FALSE"
"9438","Cunningham, Kevin","FALSE","FALSE","FALSE"
"9439","Loreto, Michelle","TRUE","FALSE","FALSE"
"9440","Brooks, Ahmad D.","TRUE","FALSE","FALSE"
"9441","Ronaldinho","TRUE","FALSE","FALSE"
"9442","Malpartida, Kina","TRUE","FALSE","FALSE"
"9443","Giovagnini, Valentina","TRUE","TRUE","FALSE"
"9444","Saker, Todd","FALSE","FALSE","FALSE"
"9445","Regehr, Robyn","FALSE","FALSE","FALSE"
"9446","Duffy, Chris","TRUE","FALSE","FALSE"
"9447","Romo, Tony","TRUE","FALSE","FALSE"
"9448","Harrison, Tyreo","TRUE","FALSE","FALSE"
"9449","Kho, Hayden","TRUE","FALSE","FALSE"
"9450","Miles, Traig","FALSE","FALSE","FALSE"
"9451","Foster, George","TRUE","FALSE","FALSE"
"9452","Rossiter, Kyle","TRUE","FALSE","FALSE"
"9453","Chamberlain, Azaria","TRUE","TRUE","FALSE"
"9454","Paul, Michelle","FALSE","FALSE","FALSE"
"9455","Bernard, Stefaan","TRUE","FALSE","FALSE"
"9456","Petty, Adam","TRUE","TRUE","FALSE"
"9457","Bündchen, Gisele","TRUE","FALSE","FALSE"
"9458","Gaudin, Laurent","FALSE","FALSE","FALSE"
"9459","Allaria, Mathieu","FALSE","FALSE","FALSE"
"9460","Kozlowski, Ben","TRUE","FALSE","FALSE"
"9461","Rice, Anna","TRUE","FALSE","FALSE"
"9462","Villemin, Grégory","TRUE","FALSE","FALSE"
"9463","MacPherson, James","TRUE","FALSE","FALSE"
"9464","Green, Brandon","TRUE","FALSE","FALSE"
"9465","Richards, Maria Anne","FALSE","FALSE","FALSE"
"9466","Kapoor, Kareena","TRUE","FALSE","FALSE"
"9467","Cate, Troy","TRUE","FALSE","FALSE"
"9468","Alvarado, Ismael","TRUE","FALSE","FALSE"
"9469","Sheput, Renzo","TRUE","FALSE","FALSE"
"9470","McGinnes, Bryan","FALSE","FALSE","FALSE"
"9471","Urban, Jerheme","TRUE","FALSE","FALSE"
"9472","Hawkins, Devvyn","TRUE","FALSE","FALSE"
"9473","Bilzerian, Dan","TRUE","FALSE","FALSE"
"9474","Orlova, Marina","TRUE","FALSE","FALSE"
"9475","Aguilera, Christina","TRUE","FALSE","FALSE"
"9476","Demichelis, Martín","TRUE","FALSE","FALSE"
"9477","Klaas, Polly","TRUE","TRUE","FALSE"
"9478","Flowers, Tairia","TRUE","FALSE","FALSE"
"9479","Griffiths, Christopher","FALSE","FALSE","FALSE"
"9480","Waechter, Doug","TRUE","FALSE","FALSE"
"9481","Richmond, Rose","TRUE","FALSE","FALSE"
"9482","Timberlake, Justin","TRUE","FALSE","FALSE"
"9483","Rivière, Guillaume","FALSE","FALSE","FALSE"
"9484","Humbert, Vincent","FALSE","FALSE","FALSE"
"9485","Eaton, Jake","TRUE","FALSE","FALSE"
"9486","Gordon-Levitt, Joseph","TRUE","FALSE","FALSE"
"9487","Couturier, Virginie","FALSE","FALSE","FALSE"
"9488","Saint Guillen, Imette","TRUE","TRUE","FALSE"
"9489","Wrighster, George","TRUE","FALSE","FALSE"
"9490","Bousquet, Frédérick","TRUE","FALSE","FALSE"
"9491","Harris, Eric","TRUE","TRUE","FALSE"
"9492","Ambrosio, Alessandra","TRUE","FALSE","FALSE"
"9493","Borchers, Nat","TRUE","FALSE","FALSE"
"9494","Duncan, Chris","TRUE","TRUE","FALSE"
"9495","Tracy, Stacey-Ann","FALSE","FALSE","FALSE"
"9496","Steinberg, Lisa","TRUE","FALSE","FALSE"
"9497","Montiel, Alex","FALSE","FALSE","FALSE"
"9498","Simnjanovski, Brian","TRUE","TRUE","FALSE"
"9499","Cochran, Jimmy","TRUE","FALSE","FALSE"
"9500","Trespalacios, Daniel","TRUE","FALSE","FALSE"
"9501","Johnson, Tyler","TRUE","FALSE","FALSE"
"9502","Jhajharia, Devendra","TRUE","FALSE","FALSE"
"9503","Lima, Adriana","TRUE","FALSE","FALSE"
"9504","Darling, Erin","FALSE","FALSE","FALSE"
"9505","Assunção, Júnior","TRUE","FALSE","FALSE"
"9506","Katnik, Norm","TRUE","FALSE","FALSE"
"9507","Dhoni, Mahendra Singh","TRUE","FALSE","FALSE"
"9508","Rhoades, Andrew","FALSE","FALSE","FALSE"
"9509","Filice, Fabio","TRUE","FALSE","FALSE"
"9510","Hayden, Nicky","TRUE","TRUE","FALSE"
"9511","Federer, Roger","TRUE","FALSE","FALSE"
"9512","Anna Carina","TRUE","FALSE","FALSE"
"9513","Mevoli, Nicholas","TRUE","TRUE","FALSE"
"9514","Clancy, Coleen","FALSE","FALSE","FALSE"
"9515","Jourdan, Celine","FALSE","FALSE","FALSE"
"9516","Williams, Serena","TRUE","FALSE","FALSE"
"9517","Freije, Matt","TRUE","FALSE","FALSE"
"9518","Thatcher, Joe","TRUE","FALSE","FALSE"
"9519","Bonser, Boof","TRUE","FALSE","FALSE"
"9520","Portaele, Ingrid","FALSE","FALSE","FALSE"
"9521","Hornec, James","TRUE","FALSE","FALSE"
"9522","Batista, J. P.","TRUE","FALSE","FALSE"
"9523","McChesney, Matt","TRUE","FALSE","FALSE"
"9524","Coppenrath, Taylor","TRUE","FALSE","FALSE"
"9525","Calabresa, Dani","TRUE","FALSE","FALSE"
