Index	Name	BirthYear	DescriptionText
2628	Felrath Hines	1913	
2629	Emmanuel RoblÃ¨s	1914	
2630	Henki Kolstad	1915	
2631	Gardner Ackley	1915	
2632	Joseph Grimeland	1916	
2633	Trigger Alpert	1916	
2634	Billy Butterfield	1917	
2635	Hans Holtedahl	1917	
2636	Pierre Georges	1919	
2637	Pauline Betz	1919	
2638	Frank J. Dixon	1920	
2639	Iris Cummings	1920	
2640	Gene B. Glick	1921	
2641	Thelma Eisen	1922	
2642	Bill Macy	1922	
2643	Betty Lasky	1922	
2644	Anne Jeffreys	1923	
2645	Blanca Magrassi Scagno	1923	
2646	Sossen Krohg	1923	
2647	Marge Calhoun	1924	
2648	Yannick Bellon	1924	
2649	Gabriel Bacquier	1924	
2650	Daniel Akaka	1924	
2651	Davey Lee	1924	
2652	Romolo Valli	1925	
2653	Guy Gabaldon	1926	
2654	Colleen Kay Hutchins	1926	
2655	June Krauser	1926	
2656	Donald J. Irwin	1926	
2657	Carl Erskine	1926	
2658	John D. Driggs	1927	
2659	L. Q. Jones	1927	
2660	Bill Daily	1927	
2661	Barbara Lang	1928	
2662	C. W. McCall	1928	
2663	Ruthe Lewin Winegarten	1929	
2664	Pia Colombo	1930	
2665	Ted Marchibroda	1931	
2666	Dominique Paturel	1931	
2667	Shirley Conran	1932	
2668	Liliane Montevecchi	1932	
2669	Erik Tandberg	1932	
2670	Wilfried Dietrich	1933	
2671	Pino Caruso	1934	
2672	Johannes Van Damme	1935	
2673	Virgilio Elizondo	1935	
2674	Mary Hamilton	1935	
2675	Douglas Haynes	1936	
2676	Kenneth White	1936	
2677	Nicol Williamson	1936	
2678	Robert Herbin	1939	
2679	Karl-Heinz Schnellinger	1939	
2680	Arthur Moreira Lima	1940	
2681	Gabriella Ferri	1942	
2682	Ola Solum	1943	
2683	Jerry Adriani	1947	
2684	Jessica Savitch	1947	
2685	Mark Hayes	1949	
2686	Patrick Haemers	1952	
2687	Graeme Kelling	1957	
2688	Pierre Quinon	1962	
2689	Andrea Fortunato	1971	
2690	Cory Lidle	1972	
2691	Simone Battle	1989	
2692	Leonardo Conti	1900	
2693	Edgar Ende	1901	
2694	Peter Van de Kamp	1901	
2695	Pippo Barzizza	1902	
2696	LÃ©on-Ãtienne Duval	1903	
2697	Hans von Herwarth	1904	
2698	Grete Mosheim	1905	
2699	Francis Walder	1906	
2700	S. Rodman Irvine	1906	
2701	Mary Rockefeller	1907	
2702	Thomas Mellon Evans	1910	
2703	Rosemary DeCamp	1910	
2704	Anne-Marie Ãrbeck	1911	
2705	Carmen Mathews	1911	
2706	John Calvert	1911	
2707	Frank Moss	1911	
2708	JosÃ© Ferrer	1912	
2709	Roberto Murolo	1912	
2710	Johnny Hines	1912	
2711	Tommy Henrich	1913	
2712	Virginia Carroll	1913	
2713	John Henry Lewis	1914	
2714	Jessie Valentine	1915	
2715	Theodore R. Milton	1915	
2716	Ken Kavanaugh	1916	
2717	Jack Paar	1917	
2718	John Buchanan	1917	
2719	Tony P. Mardesich	1919	
2720	Roman Pucinski	1919	
2721	Marge Champion	1919	
2722	Charles Percy	1919	
2723	Jim Hensley	1920	
2724	Louis Tom Dragna	1920	
2725	Kate Murtagh	1920	
2726	Robert B. Tresville	1921	
2727	Barbara Hale	1922	
2728	V. C. Andrews	1923	
2729	Malcolm Boyd	1923	
2730	Luz MarÃ­a Puente	1923	
2731	Georgiana Young	1924	
2732	Mel Patton	1924	
2733	Inge MÃ¼ller	1925	
2734	Ernie Stautner	1925	
2735	Jackie Lynn Taylor	1925	
2736	Steve Forrest	1925	
2737	Arturo Lona Reyes	1925	
2738	Marshall Thompson	1925	
2739	Whitney Blake	1926	
2740	Elwood Hillis	1926	
2741	A. R. Schwartz	1926	
2742	Maralin Niska	1926	
2743	Nick GabaldÃ³n	1927	
2744	Joan Quigley	1927	
2745	Harriet Woods	1927	
2746	Tito Gotti	1927	
2747	Carolyn George	1927	
2748	Ralph Earnhardt	1928	
2749	M. Rainer Lepsius	1928	
2750	Robert D. Ray	1928	
2751	Luisa Josefina HernÃ¡ndez	1928	
2752	Bob Bass	1929	
2753	Larry Pennell	1929	
2754	Michael Francis Gibson	1929	
2755	Luigi Pistilli	1929	
2756	Kjell Noreik	1929	
2757	Daisy LÃºcidi	1929	
2758	Dow Finsterwald	1929	
2759	Edward Nixon	1930	
2760	Johnny Bright	1930	
2761	Anne Francis	1930	
2762	Fletcher Jones	1931	
2763	Knut Bohwim	1931	
2764	Mary G. Enig	1931	
2765	Michel Dupuch	1931	
2766	Gordon Jump	1932	
2767	Pier Angeli	1932	
2768	Henry Anglade	1933	
2769	H. Tati Santiesteban	1933	
2770	Judith Roberts	1934	
2771	Mari Hulman George	1934	
2772	Lucien AimÃ©-Blanc	1935	
2773	John F. Kain	1935	
2774	Jo Ann Zimmerman	1936	
2775	Yvonne Craig	1937	
2776	Guy Marchand	1937	
2777	Gordon Mackenzie	1937	
2778	Guttorm Guttormsgaard	1938	
2779	Stephen F. Cohen	1938	
2780	Jim Tyrer	1939	
2781	Billy Joe Shaver	1939	
2782	Gribouille	1941	
2783	Fritz Wepper	1941	
2784	Norris Church Mailer	1949	
2785	David B. Feinberg	1956	
2786	Steven Stayner	1965	
2787	ClÃ¡udio Kano	1965	
2788	Kerryn McCann	1967	
2789	Garrett K. Gomez	1972	
2790	Ari Gold	1974	
2791	Elena Caffarena	1903	
2792	Jean Daninos	1906	
2793	Mario Pisu	1910	
2794	Mae Clarke	1910	
2795	Robert Bates	1911	
2796	Ãmile Allais	1912	
2797	Irene Manning	1912	
2798	Jacques Dufilho	1914	
2799	Richard Barr	1917	
2800	Dorothy Green	1920	
2801	Victor Millan	1920	
2802	Warren J. Ferguson	1920	
2803	Jean de Broglie	1921	
2804	Jack Beeson	1921	
2805	Ãrnulf Tofte	1922	
2806	Whitey Von Nieda	1922	
2807	David S. Dodge	1922	
2808	Gloria Henry	1923	
2809	Howard Madole	1923	
2810	Gussie Moran	1923	
2811	Bobby Short	1924	
2812	Earl H. Carroll	1925	
2813	Nancy Guild	1925	
2814	Jimmy Bryan	1926	
2815	Bob Richards	1926	
2816	Georgann Johnson	1926	
2817	Stephen Williams	1926	
2818	James Watkins	1927	
2819	Carlo Croccolo	1927	
2820	Roger Decock	1927	
2821	Shirley Fry	1927	
2822	Robert C. Mathis	1927	
2823	Richard Garland	1927	
2824	Lois Nettleton	1927	
2825	Bill Yeoman	1927	
2826	Bab Christensen	1928	
2827	Stuart Whitman	1928	
2828	Bernie Hamilton	1928	
2829	James Gruber	1928	
2830	Marion Marshall	1929	
2831	Harold Moss	1929	
2832	Stan Williams	1929	
2833	Ike Jones	1929	
2834	Eddie LeBaron	1930	
2835	Paul Thyness	1930	
2836	Robert Gaylor	1930	
2837	Odile Versois	1930	
2838	John E. McCarthy	1930	
2839	Arcadio Poveda	1930	
2840	Gene Littler	1930	
2841	Carl Weschcke	1930	
2842	Chic Anderson	1931	
2843	Leon Black	1932	
2844	John Barnes Chance	1932	
2845	Richard Allen Thompson	1934	
2846	Johnny Bush	1935	
2847	Louis Weil	1935	
2848	Erich Barnes	1935	
2849	Georges Sarre	1935	
2850	David Galloway	1937	
2851	John S. Schuchman	1938	
2852	Wayland Flowers	1939	
2853	Sjoukje Dijkstra	1942	
2854	Scott Newman	1950	
2855	John Sessions	1953	
2856	Siri Bjerke	1958	
2857	Naya Rivera	1987	
2858	LaVern Dilweg	1903	
2859	Wolfgang Stresemann	1904	
2860	Manuel Medel	1906	
2861	Ruth Malcomson	1906	
2862	James G. Stewart	1907	
2863	Leonard Carlitz	1907	
2864	Margaret Harshaw	1909	
2865	Boris Taslitzky	1911	
2866	Lukas Ammann	1912	
2867	Tony Zale	1913	
2868	Will Quadflieg	1914	
2869	Philippe Ragueneau	1917	
2870	Genoa Keawe	1918	
2871	Otis Cary	1921	
2872	Gus Zernial	1923	
2873	Harrison Dillard	1923	
2874	Joe Gandara	1924	
2875	Rosemary Murphy	1925	
2876	George Louis McGhee	1925	
2877	Arlene Dahl	1925	
2878	Jean-Charles Tacchella	1925	
2879	Knox Ramsey	1926	
2880	Blanca Estela PavÃ³n	1926	
2881	Jaymala Shiledar	1926	
2882	Jean Alexander	1926	
2883	Patrice Wymore	1926	
2884	Patricia Benoit	1927	
2885	Tom Aldredge	1928	
2886	BjÃ¸rn Haug	1928	
2887	Joyce Gordon	1929	
2888	Anson Rainey	1930	
2889	Billy Wade	1930	
2890	Bradford Dillman	1930	
2891	Frances MuÃ±oz	1930	
2892	Severino Cavalcanti	1930	
2893	Manuel ValdÃ©s	1931	
2894	FranÃ§oise Arnoul	1931	
2895	Janice Rule	1931	
2896	Jackie Parker	1932	
2897	Diane Cilento	1932	
2898	Dinah Hinz	1934	
2899	Tom Heinsohn	1934	
2900	Bill Glass	1935	
2901	Laleh Bakhtiar	1938	
2902	Marisa Mell	1939	
2903	Donald R. Atkinson	1940	
2904	Aracy Balabanian	1940	
2905	Larry Lujack	1940	
2906	Nathalie Delon	1941	
2907	Yves Bertrand	1944	
2908	Jan-Michael Vincent	1945	
2909	Max Walker	1948	
2910	Jack Tatum	1948	
2911	Fauna Hodel	1951	
2912	Ennio Fantastichini	1955	
2913	Elio De Angelis	1958	
2914	Sam Mills	1959	
2915	Guy Mazeline	1900	
2916	Karl Ernst Krafft	1900	
2917	Kurt Richter	1900	
2918	RenÃ© Cogny	1904	
2919	Brynjulf Bull	1906	
2920	Eugene Guillevic	1907	
2921	HÃ©lÃ¨ne Boucher	1908	
2922	William H. Behle	1909	
2923	Victor Potamkin	1911	
2924	Conchita Montenegro	1911	
2925	Albert CoppÃ©	1911	
2926	Robert Paige	1911	
2927	ApolÃ´nio de Carvalho	1912	
2928	Iris Adrian	1912	
2929	Benny Lynch	1913	
2930	John W. Gallivan	1915	
2931	Ann Cottrell Free	1916	
2932	James Edwards	1918	
2933	Johnny Mantz	1918	
2934	Seymour W. Terry	1918	
2935	Franco Fornari	1921	
2936	George J. Eade	1921	
2937	Dottie Frazier	1922	
2938	Betsy Drake	1923	
2939	Erik Borge	1924	
2940	Herb Selwyn	1925	
2941	Roger Quilliot	1925	
2942	Dickie Moore	1925	
2943	Arthur Duncan	1925	
2944	Phyllis Love	1925	
2945	Wenche Lowzow	1926	
2946	Willis Carto	1926	
2947	Sada Thompson	1927	
2948	Lilia del Valle	1928	
2949	Leroy Vinnegar	1928	
2950	George Yardley	1928	
2951	Juno Stover-Irwin	1928	
2952	Stanley Gordon Sturges	1929	
2953	Roar HÃ¸yland	1930	
2954	Luigi De Filippo	1930	
2955	Dick Groat	1930	
2956	Jean-Pierre Babelon	1931	
2957	Rosa de Castilla	1932	
2958	Johnny Podres	1932	
2959	Sven SÃ¸nsteby	1933	
2960	Robert Bourassa	1933	
2961	Henri Leclerc	1934	
2962	Sanger D. Shafer	1934	
2963	Arlon Lindner	1935	
2964	Mike Storen	1935	
2965	Joe Campbell	1935	
2966	FranÃ§ois Boutin	1937	
2967	Romain Bouteille	1937	
2968	Roger McMurrin	1939	
2969	Svend Skrydstrup	1940	
2970	Aage MÃ¼ller-Nilssen	1940	
2971	Michael Woodroofe	1940	
2972	Hariton Pushwagner	1940	
2973	Michael Cole	1940	
2974	Tom Eyen	1940	
2975	Stein Winge	1940	
2976	Ken Brewer	1941	
2977	Jerry Quarry	1945	
2978	Molly Duncan	1945	
2979	Nora Astorga	1948	
2980	Maury Chaykin	1949	
2981	Dennis Pavao	1951	
2982	Al Giordano	1959	
2983	Suzanne Whang	1962	
2984	Fabio Casartelli	1970	
2985	Pietro Taricone	1975	
2986	Gerhard Adler	1904	
2987	Aadel BÃ¼low-Hansen	1906	
2988	Alma Vessells John	1906	
2989	Oscar Christian Gundersen	1908	
2990	Richard P. Powell	1908	
2991	Frank Gasparro	1909	
2992	Johnny Richards	1911	
2993	Doodles Weaver	1912	
2994	Jim Lee Howell	1914	
2995	Katherine Loker	1915	
2996	John Andrew Young	1916	
2997	Katherine Godwin	1917	
2998	Robert Wadlow	1918	
2999	Torstein Grythe	1918	
3000	David Talmage	1919	
3001	Jayne Meadows	1919	
3002	Thorleif Schjelderup	1920	
3003	John Addey	1920	
3004	Louisa Horton	1920	
3005	Gennie DeWeese	1921	
3006	Todd Karns	1921	
3007	Billy Hillenbrand	1922	
3008	Timothy Farrell	1922	
3009	Adlene Harrison	1923	
3010	Myrna Dell	1924	
3011	Nippy Jones	1925	
3012	Olga Ramos PeÃ±a	1925	
3013	Rudy Render	1926	
3014	Arturo GarcÃ­a Bustos	1926	
3015	Ernie Roth	1926	
3016	Bob Donham	1926	
3017	Julie Adams	1926	
3018	Gordon St. Angelo	1927	
3019	Fanchon FrÃ¶hlich	1927	
3020	Bob Kelly	1927	
3021	Virgil Akins	1928	
3022	Bob Bullock	1929	
3023	Bruce Lansbury	1930	
3024	Pierre Tornade	1930	
3025	Dennis Elwell	1930	
3026	Eddie Hice	1930	
3027	Donn B. Murphy	1930	
3028	Michel Robin	1930	
3029	Gustavo L. Garcia	1934	
3030	Mark McManus	1935	
3031	Franca Bettoia	1936	
3032	Frederic Forrest	1936	
3033	Richard Threlkeld	1937	
3034	Gary Collins	1938	
3035	Ted Luckenbill	1939	
3036	Stuart Margolin	1940	
3037	Sal Bando	1944	
3038	Jean-FranÃ§ois Jenny-Clark	1944	
3039	Luis Ocana	1945	
3040	Tom Dempsey	1947	
3041	David Yewdall	1950	
3042	Daniel Ducarme	1954	
3043	Michael Kennedy	1958	
3044	Tai Babilonia	1959	
3045	Enrico Cucchi	1965	
3046	Paola Borboni	1900	
3047	Gaston Palewski	1901	
3048	Henri Cochet	1901	
3049	Ricardo LÃ³pez MÃ©ndez	1903	
3050	Anna Mahler	1904	
3051	Ilse Trautschold	1906	
3052	Thomas Carr	1907	
3053	Oreste Plath	1907	
3054	Frances Dee	1909	
3055	Edmund Bacon	1910	
3056	Mentz Schulerud	1915	
3057	Jerry Pettis	1916	
3058	Madeleine A. Polland	1918	
3059	Isobel Barnett	1918	
3060	Roger Borniche	1919	
3061	Ray Still	1920	
3062	David Weidman	1921	
3063	Cactus Pryor	1923	
3064	Halka Chronic	1923	
3065	Jack Lund Schofield	1923	
3066	Claude PiÃ©plu	1923	
3067	Lowell Wagner	1923	
3068	Jack Weston	1924	
3069	Lee Bowers	1925	
3070	Bobby Lewis	1925	
3071	Robert K. Abbett	1926	
3072	Jim Brideweser	1927	
3073	Dan Wallin	1927	
3074	Virginia A. Myers	1927	
3075	Eddie Barker	1927	
3076	Judith Krantz	1928	
3077	CÃ©cile Aubry	1928	
3078	FranÃ§ois Remetter	1928	
3079	Alan Abel	1928	
3080	Evangelina Elizondo	1929	
3081	Jerry Groom	1929	
3082	Frank Sullivan	1930	
3083	Paul Pressler	1930	
3084	Walt Davis	1931	
3085	RenÃ© Follet	1931	
3086	Arturo Pomar	1931	
3087	Per Ung	1933	
3088	Peter Earnest	1934	
3089	Alain Bancquart	1934	
3090	Astrid NÃ¸klebye Heiberg	1936	
3091	Louis Le Pensec	1937	
3092	Rossella Como	1937	
3093	Chad Everett	1937	
3094	Fredrik S. Heffermehl	1938	
3095	Gary R. Pfingston	1940	
3096	Jacques Auxiette	1940	
3097	Buster Warenski	1942	
3098	Curley Culp	1946	
3099	John Matuszak	1950	
3100	Edward Albert	1951	
3101	Susan Butcher	1954	
3102	Wendie Sperber	1958	
3103	Hilde Heltberg	1959	
3104	Alex Baroni	1966	
3105	Anne Heche	1969	
3106	Juan Camilo MouriÃ±o	1971	
3107	Jean Carlu	1900	
3108	Al Simmons	1902	
3109	Jeanne Helbling	1903	
3110	Elga Brink	1905	
3111	Ernst Kasemann	1906	
3112	J. C. C. McKinsey	1908	
3113	Stein Grieg Halvorsen	1909	
3114	Roger LapÃ©bie	1911	
3115	Mary Louise Rasmuson	1911	
3116	Marcello Marchesi	1912	
3117	Robert Rimmer	1917	
3118	Ben Agajanian	1919	
3119	Vicente T. Ximenes	1919	
3120	Luis H. Ãlvarez	1919	
3121	John Russell	1921	
3122	Jack W. Mathis	1921	
3123	Arnljot StrÃ¸mme Svendsen	1921	
3124	Vertus Hardiman	1922	
3125	Richard William Timm	1923	
3126	Abdon Alinovi	1923	
3127	Phil CarreÃ³n	1923	
3128	Doc Blanchard	1924	
3129	Erik GrÃ¸nseth	1925	
3130	Gloria Warren	1926	
3131	India Adams	1927	
3132	Chuck Hulse	1927	
3133	Felice Andreasi	1928	
3134	Donald Rickard	1928	
3135	Hugh McElhenny	1928	
3136	Jim Tunney	1929	
3137	Poul SchlÃ¼ter	1929	
3138	Frank Bresee	1929	
3139	Leo Sanford	1929	
3140	David Vreeland Kenyon	1930	
3141	Joachim Calmeyer	1931	
3142	Antonella Lualdi	1931	
3143	Tom Laughlin	1931	
3144	Julia Gentleman	1931	
3145	Bud Shrake	1931	
3146	Art Hunter	1933	
3147	Tom Courtney	1933	
3148	Dick Wray	1933	
3149	Doug McClure	1935	
3150	Bobby Morrow	1935	
3151	Trini Lopez	1937	
3152	Patricia Roy	1938	
3153	Elizabeth Clare Prophet	1939	
3154	George Archer	1939	
3155	Adrien Zeller	1940	
3156	Paulo CÃ©sar Pereio	1940	
3157	Felice Gimondi	1942	
3158	Max Huber	1945	
3159	JorgÃ© Donn	1947	
3160	Daniele Formica	1949	
3161	Ian Bairnson	1953	
3162	Kjell Grandhagen	1954	
3163	Dave Krieg	1958	
3164	Thierry Paulin	1963	
3165	Frankie Boyle	1972	
3166	Piermario Morosini	1986	
3167	Brittany Broski	1997	
3168	Daniel Selznick	1936	
3169	RenÃ© Crevel	1900	
3170	Gabriel-Marie Garrone	1901	
3171	Werner Hinz	1903	
3172	Anne de Vries	1904	
3173	Lili Damita	1904	
3174	GÃ¼nther Krupkat	1905	
3175	Eugen Weidmann	1908	
3176	Stephen Jurika	1910	
3177	Ann Doran	1911	
3178	Buell Quain	1912	
3179	George Davis	1914	
3180	Ray Walston	1914	
3181	Joseph-Philippe Guay	1915	
3182	Adele Palmer	1915	
3183	Peter Gowland	1916	
3184	George Toley	1916	
3185	Guy LapÃ©bie	1916	
3186	Raymond D. Bowman	1917	
3187	Bernard Perlin	1918	
3188	Earl Irvin West	1920	
3189	Bill Shirley	1921	
3190	Doris Lilly	1921	
3191	John Eisenhower	1922	
3192	William Lyon	1923	
3193	Suzanne Cloutier	1923	
3194	Marie Mahoney	1924	
3195	Angela Stevens	1925	
3196	Beatriz Aguirre	1925	
3197	Dorothy DeBorba	1925	
3198	Patrice Munsel	1925	
3199	Woodley Lewis	1925	
3200	Enzo Garinei	1926	
3201	Hans GÃ¼nter Winkler	1926	
3202	James McCracken	1926	
3203	Jacques Bergerac	1927	
3204	Sunshine Parker	1927	
3205	Paul Marco	1927	
3206	Carlos Raffo Dasso	1927	
3207	Dick McBride	1928	
3208	KÃ¥re Willoch	1928	
3209	Bill Austin	1928	
3210	Kyle Rote	1928	
3211	Karin Bang	1928	
3212	Joseph Bernardo	1929	
3213	Gordon C. Stauffer	1930	
3214	Avriel Shull	1931	
3215	Darryl Hickman	1931	
3216	Derek Parker	1932	
3217	John Roach	1933	
3218	Alain de Mijolla	1933	
3219	Raul Gardini	1933	
3220	Charlie Shepard	1933	
3221	Raymundo Joseph PeÃ±a	1934	
3222	Red Simpson	1934	
3223	Jim Inhofe	1934	
3224	Michel Jazy	1936	
3225	John Mahler	1936	
3226	Xavier Gouyou-Beauchamps	1937	
3227	Angela Thorne	1939	
3228	Mark Elliott	1939	
3229	Tony Binarelli	1940	
3230	Cornelia Frances	1941	
3231	Jimmy Wynn	1942	
3232	Gary Friedrich	1943	
3233	Angelo Venosa	1954	
3234	Tom Long	1968	
3235	John Henry Williams	1968	
3236	Joachim Gottschalk	1904	
3237	Harald Throne-Holst	1905	
3238	Charlie Gelbert	1906	
3239	Walton Musser	1909	
3240	RenÃ© Truhaut	1909	
3241	Jens Henrik Nordlie	1910	
3242	Harriet Doerr	1910	
3243	Johnnie Davis	1910	
3244	Maclovia Ruiz	1910	
3245	Dore Hoyer	1911	
3246	Leland McPhie	1914	
3247	Andre Frossard	1915	
3248	Catherine Craig	1915	
3249	Jesse W. Markham	1916	
3250	Vincent P. de Poix	1916	
3251	Sam Smith	1918	
3252	Olivia Barclay	1919	
3253	Robert O'Hearn	1921	
3254	Jones Osborn	1921	
3255	Aud SchÃ¸nemann	1922	
3256	Claude AlphandÃ©ry	1922	
3257	Gil Hodges	1924	
3258	Harry Meyen	1924	
3259	Norman Alden	1924	
3260	Henry R. Horsey	1924	
3261	Ervil LeBaron	1925	
3262	Jo Decker	1925	
3263	Georgia Carr	1925	
3264	Mildred Kornman	1925	
3265	Happy Rockefeller	1926	
3266	Tony Holguin	1926	
3267	Alex Groza	1926	
3268	Dick Dickey	1926	
3269	Joseph Bernal	1927	
3270	John Brademas	1927	
3271	Johnny Williams	1927	
3272	Alan Sawyer	1928	
3273	Alain Vanzo	1928	
3274	BjÃ¸rg LÃ¸hnner Ãien	1928	
3275	Siqueira Campos	1928	
3276	Mago Orona GÃ¡ndara	1929	
3277	Ken Jackson	1929	
3278	Gilbert Garcin	1929	
3279	Lou Berberet	1929	
3280	Ted Topor	1930	
3281	Tom Morgan	1930	
3282	Michael Batterberry	1932	
3283	Richard Secord	1932	
3284	Eric Hilton	1933	
3285	Bob Wasserman	1934	
3286	Dicky Moegle	1934	
3287	Ingvald Godal	1934	
3288	Glenn Douglas Tubb	1935	
3289	Don Ohl	1936	
3290	Jon Herwig Carlsen	1937	
3291	Richard E. Carver	1937	
3292	AntÃ´nio Bivar	1939	
3293	Alice Palmer	1939	
3294	Anita Bryant	1940	
3295	Terry Dischinger	1940	
3296	Tim McCarver	1941	
3297	Jo Jo White	1946	
3298	Alexandra Hay	1947	
3299	Mike Quarry	1951	
3300	Dominique Bagouet	1951	
3301	Miss.Tic	1956	
3302	Mike Francis	1961	
3303	Kevin Young	1969	
3304	Davide Rebellin	1971	
3305	Antonieta Rivas Mercado	1900	
3306	Erwin Schulz	1900	
3307	Roger TrÃ©ville	1902	
3308	Jeanne Sully	1905	
3309	Maria Matray	1907	
3310	Jean Aerts	1907	
3311	Jean Louis	1907	
3312	Gladys Schmitt	1909	
3313	Leonard Boden	1911	
3314	Leah Ray	1915	
3315	Charles F. Passel	1915	
3316	George Montgomery	1916	
3317	Anna Macleod	1917	
3318	Bill Ash	1917	
3319	Dick Haymes	1918	
3320	Knut Eidem	1918	
3321	John C. Elliott	1919	
3322	Alberto CaÃ±as Escalante	1920	
3323	Herbert L. Beckington	1920	
3324	Christopher H. Phillips	1920	
3325	John Bunch	1921	
3326	Annabelle Lee	1922	
3327	HÃ©lie de Saint Marc	1922	
3328	Jean Dupong	1922	
3329	Grady Hatton	1922	
3330	Rolf Ramm Ãstgaard	1923	
3331	Jim Lounsbury	1923	
3332	Haaken Christensen	1924	
3333	David Eagleson	1924	
3334	Art Murakowski	1925	
3335	Randi Hultin	1926	
3336	Joel Williams	1926	
3337	Mel Keefer	1926	
3338	Gjert Wilhelmsen	1927	
3339	Carol Brewster	1927	
3340	Henry O. Lampe	1927	
3341	Bob Wilkinson	1927	
3342	Alice Baber	1928	
3343	Polly Lou Livingston	1929	
3344	Richard Davis	1930	
3345	Bob Friend	1930	
3346	Jean-Jacques Guyon	1932	
3347	Alexandre de MÃ©rode	1934	
3348	Albert Bustamante	1935	
3349	Tommy Dysart	1935	
3350	FranÃ§ois BacquÃ©	1936	
3351	Tony Dreyfus	1939	
3352	Dagne Groven Myhren	1940	
3353	Torkjell Berulfsen	1943	
3354	Augusto Daolio	1947	
3355	John Watson	1949	
3356	Manuel Dammert	1949	
3357	Kenneth Michael Kays	1949	
3358	Camilo Ortega	1950	
3359	Rose Laurens	1951	
3360	Ross Browner	1954	
3361	Debbie Smith	1956	
3362	Simon Walker	1958	
3363	Adam Petty	1980	
3364	Colin Bloomfield	1982	
3365	Claire Rommer	1904	
3366	Sarah Stewart	1905	
3367	Truesdell Sparhawk Brown	1906	
3368	Evelyn Holt	1906	
3369	Eldred G. Smith	1907	
3370	Georges Beaucourt	1912	
3371	Amaro da Cunha	1912	
3372	Enriqueta Legorreta	1914	
3373	Joe Gordon	1915	
3374	Fred Haas	1916	
3375	Howard Boatwright	1918	
3376	Jens-Halvard Bratz	1920	
3377	Cliff Bourland	1921	
3378	Liv Dommersnes	1922	
3379	Jack Laird	1923	
3380	Herbert J. McChrystal	1924	
3381	Knut Steen	1924	
3382	Lane Nakano	1925	
3383	Haakon BjÃ¸rklid	1925	
3384	Bobby Balcena	1925	
3385	Bruce Hilkene	1925	
3386	Nan Leslie	1926	
3387	Edmond Purdom	1926	
3388	Henry Tippie	1927	
3389	Wayne D. Bennett	1927	
3390	Jean Howell	1927	
3391	Thomas Eagleton	1929	
3392	Swen Swenson	1930	
3393	Lowell Weicker	1931	
3394	Jack Imel	1932	
3395	Jos Chabert	1933	
3396	Henry Cooper	1934	
3397	Jay Robert Nash	1937	
3398	Robert Amundson	1938	
3399	Michael Kabotie	1942	
3400	Arne Strand	1944	
3401	Tony Costa	1944	
3402	Katja MedbÃ¸e	1945	
3403	Klaus Hagerup	1946	
3404	Kalai Strode	1946	
3405	Marinho Chagas	1952	
3406	JoJo Billingsley	1952	
3407	Doug Ericksen	1969	
3408	RÃ©gine Cavagnoud	1970	
3409	Mason Lowe	1993	
3410	Carlos Torre Repetto	1904	
3411	Gianandrea Gavazzeni	1909	
3412	Philip Cochran	1910	
3413	Gordon Oliver	1910	
3414	Tom Kaulukukui	1913	
3415	Richard Smart	1913	
3416	Robert E. L. Taylor	1913	
3417	Marie Hammontree	1913	
3418	Robert Emhardt	1914	
3419	Paul Jarrico	1915	
3420	Rafael HernÃ¡ndez Ochoa	1915	
3421	Royden G. Derrick	1915	
3422	Jack Hanlon	1916	
3423	Andrew Watt Kay	1916	
3424	Mildred Vorpahl Baass	1917	
3425	Wah Kau Kong	1919	
3426	Jack McGrath	1919	
3427	James Noble	1922	
3428	Dolores Fuller	1923	
3429	Barbara Jean Wong	1924	
3430	Joe Allison	1924	
3431	Mike C. Pena	1924	
3432	Emmett Chappelle	1925	
3433	Dick Williams	1926	
3434	Jack Dwyer	1927	
3435	Morris Mills	1927	
3436	Norm Carter	1928	
3437	TarcÃ­sio Padilha	1928	
3438	Dick Hammer	1930	
3439	Bill Fitch	1932	
3440	Lee Radziwill	1933	
3441	Tony Yates	1937	
3442	Gilbert Moses	1942	
3443	Ivair	1945	
3444	Tom Shaw	1945	
3445	Michael Lynch	1946	
3446	Cecilia	1948	
3447	Kaci Kullmann Five	1951	
3448	Amber Richards	1957	
3449	Ron Gant	1965	
3450	Christophe Caze	1969	
3451	Adrian Doherty	1973	
3452	Gian Carlo Vacchelli	1981	
3453	Jon Paul Steuer	1984	
3454	Arina Averina	1998	
3455	Grady Gaines	1934	
3456	Berta Drews	1901	
3457	Abigail Kapiolani KawÄnanakoa	1903	
3458	Pixie O'Harris	1903	
3459	Finn Havrevold	1905	
3460	Grete Keilson	1905	
3461	Annette Richardson Dinwoodey	1906	
3462	Piero Taruffi	1906	
3463	Clara Solovera	1909	
3464	Billy Herman	1909	
3465	Irene Hervey	1909	
3466	Alex Golden Oblad	1909	
3467	Theodoor Overbeek	1911	
3468	Perry T. Rathbone	1911	
3469	Stephen McGill	1912	
3470	Otello Toso	1914	
3471	Lee Bowman	1914	
3472	Richard Loree Anderson	1915	
3473	GÃ©rard Jaquet	1916	
3474	Mary Jane Croft	1916	
3475	J. Kenneth Robinson	1916	
3476	Pierre Sancan	1916	
3477	Thore Heramb	1916	
3478	Dee Molenaar	1918	
3479	Jacqueline Porel	1918	
3480	Derek Bond	1920	
3481	Peggy Rea	1921	
3482	Ralph Hamilton	1921	
3483	Leif Vetlesen	1921	
