Index,idADB,Name,BirthYear,EminenceScore
5248,104238,Shirley Chambers,1913,50.00
5249,86539,Silvestre S. Herrera,1917,50.00
5250,65250,Simon Eine,1936,50.00
5251,80322,Simone Vaudry,1906,50.00
5252,73111,Skandor Akbar,1934,50.00
5253,100998,Stan Bowles,1948,50.00
5254,82443,Stan Williams,1929,50.00
5255,72249,Stein Grieg Halvorsen,1909,50.00
5256,47593,Steve Cochran,1917,50.00
5257,98581,Steve Mingori,1944,50.00
5258,86286,Stew Hofferth,1913,50.00
5259,35901,Stéphane Traineau,1966,50.00
5260,97673,Sue Hardesty,1933,50.00
5261,26223,Suzanne Cloutier,1923,50.00
5262,94059,Swen Swenson,1930,50.00
5263,5047,Sybil Leek,1917,50.00
5264,88374,Sydney Boehm,1908,50.00
5265,72971,Synnøve Anker Aurdal,1908,50.00
5266,73808,Søren Christian Sommerfelt,1916,50.00
5267,85576,Taylor Drysdale,1914,50.00
5268,91031,Ted Tsukiyama,1920,50.00
5269,26501,Teddy Stauffer,1909,50.00
5270,86046,Terry Dischinger,1940,50.00
5271,87990,Terry Mulholland,1963,50.00
5272,87671,Terry Norris,1967,50.00
5273,92520,Theodoor Overbeek,1911,50.00
5274,95641,Thom McGinty,1952,50.00
5275,83948,Thomas B. Warren,1920,50.00
5276,67993,Thomas Coville,1968,50.00
5277,103779,Thomas E. Morgan,1906,50.00
5278,92003,Thomas Morrow Reavley,1921,50.00
5279,72974,Thore Boye,1912,50.00
5280,72891,Thorleif Schjelderup,1920,50.00
5281,95388,Tiger Shaw,1961,50.00
5282,85438,Timothy Brown,1937,50.00
5283,90743,Timothy Farrell,1922,50.00
5284,90065,Tom Hennesy,1923,50.00
5285,90872,Tom Morgan,1930,50.00
5286,88618,Tom Pagnozzi,1962,50.00
5287,95410,Tom Riley,1929,50.00
5288,96098,Tom Van Arsdale,1943,50.00
5289,1404,Tony Lloyd,1950,50.00
5290,73423,Torstein Grythe,1918,50.00
5291,73137,Trond Eliassen,1922,50.00
5292,85664,Troy Shondell,1939,50.00
5293,86889,Truesdell Sparhawk Brown,1906,50.00
5294,73841,Ulf Aas,1919,50.00
5295,98002,Van A. Harvey,1926,50.00
5296,55556,Vera Tschechowa,1940,50.00
5297,77135,Vicky Holland,1986,50.00
5298,94725,Victor Millan,1920,50.00
5299,88891,Victoria Vetri,1944,50.00
5300,86045,Vince Boryla,1927,50.00
5301,75702,Virginia Cutler,1905,50.00
5302,90997,Wah Kau Kong,1919,50.00
5303,97081,Wally Boag,1920,50.00
5304,96975,Wally Bruner,1931,50.00
5305,1046,Walter Frank,1905,50.00
5306,94924,Walter H. Tyler,1909,50.00
5307,86963,Walton Musser,1909,50.00
5308,47943,Warren Allen Smith,1921,50.00
5309,82730,Wayne Hansen,1928,50.00
5310,50445,Wendie Sperber,1958,50.00
5311,90518,Werner Schlichting,1904,50.00
5312,51827,Wes Santee,1932,50.00
5313,97899,Will Crothers,1987,50.00
5314,90587,William Bakewell,1908,50.00
5315,82697,William Blankenship,1928,50.00
5316,92815,William D. Sellers,1928,50.00
5317,86304,William E. Jenner,1908,50.00
5318,86022,William L. Springer,1909,50.00
5319,103117,William Leo Higi,1933,50.00
5320,101568,William O. Aydelotte,1910,50.00
5321,100141,William Y. Chang,1916,50.00
5322,47676,Willy Schneider,1903,50.00
5323,93442,Willy Vanden Berghen,1939,50.00
5324,36840,Xavier Dor,1929,50.00
5325,52894,Yvon Douis,1935,50.00
5326,97483,Zach Cozart,1985,50.00
5327,54969,Zeke Bratkowski,1931,50.00
5328,66660,Élina Labourdette,1919,50.00
5329,35766,Élizabeth Teissier,1938,50.00
5330,64450,Éric Barone,1960,50.00
5331,6836,Bruno Huber,1930,49.00
5332,94157,George Roberts,1928,49.00
5333,52967,Guy Mazeline,1900,49.00
5334,68014,Hervé Laurent,1957,49.00
5335,95380,Jim Galanes,1956,49.00
5336,87792,Rob Lytle,1954,49.00
5337,102882,Ron Reed,1942,49.00
5338,100745,Steve Hargan,1942,49.00
5339,91779,Susan Dunklee,1986,49.00
5340,92788,Al Cohen,1926,48.00
5341,53986,Bill Groman,1936,48.00
5342,88004,Bob Bailor,1951,48.00
5343,94309,Bobby Knoop,1938,48.00
5344,38641,Brady Anderson,1964,48.00
5345,46332,Carlton Carpenter,1926,48.00
5346,86492,Charles G. Abrell,1931,48.00
5347,87340,Charles W. Akers,1920,48.00
5348,48104,Christopher Bernau,1940,48.00
5349,84331,Dan Foster,1930,48.00
5350,89785,Darwood Kaye,1929,48.00
5351,83981,David William Crews,1933,48.00
5352,83072,Dee Mackey,1934,48.00
5353,86391,Dick Tomey,1938,48.00
5354,90736,Dixie Evans,1926,48.00
5355,94487,Doris Lilly,1921,48.00
5356,90110,Dorothy Morris,1922,48.00
5357,68777,François Bacqué,1936,48.00
5358,67206,François Perigot,1926,48.00
5359,89167,Georgiana Young,1924,48.00
5360,73531,Gerhard Knoop,1920,48.00
5361,42205,Gordon McMaster,1960,48.00
5362,90161,Grete Keilson,1905,48.00
5363,63668,Gribouille,1941,48.00
5364,96104,Helen Kleberg Groves,1927,48.00
5365,55016,Henry Stern,1935,48.00
5366,85851,Jack Parkinson,1924,48.00
5367,68537,Jacques Auxiette,1940,48.00
5368,72503,Jacques Famery,1923,48.00
5369,61385,Jane Attenborough,1955,48.00
5370,67760,Jason Kendall,1974,48.00
5371,92742,Jean Ankeney,1922,48.00
5372,52161,Jean Buhan,1912,48.00
5373,86231,Jerry Dale,1933,48.00
5374,86303,Jerry Sturm,1936,48.00
5375,86447,Jimmy Quillen,1916,48.00
5376,94102,Jo Ann Zimmerman,1936,48.00
5377,97468,Joe Oliver,1965,48.00
5378,85439,John Calvert,1911,48.00
5379,104233,John L. O'Brien,1911,48.00
5380,91795,Judi St. Hilaire,1959,48.00
5381,101812,Jörg Heinrich,1969,48.00
5382,80658,Karl Beurlen,1901,48.00
5383,100957,Kent Melton,1955,48.00
5384,86289,Knox Ramsey,1926,48.00
5385,36956,Laurent Boudouani,1966,48.00
5386,92044,Ludwig Rellstab,1904,48.00
5387,73231,Lyn Osborn,1926,48.00
5388,82747,Malcolm Kutner,1921,48.00
5389,78432,Margaret Field,1922,48.00
5390,90513,Margarethe von Oven,1904,48.00
5391,84166,Marion Game,1938,48.00
5392,97828,Matt Brash,1998,48.00
5393,100545,Matt D'Agostini,1986,48.00
5394,88687,Melvin F. Stute,1927,48.00
5395,87066,Michael Blodgett,1939,48.00
5396,100348,Michael Pezzetta,1998,48.00
5397,13968,Mike Heath,1964,48.00
5398,87662,Mike Kellogg,1941,48.00
5399,98538,Mogens Christensen,1929,48.00
5400,96926,Monna Tandberg,1939,48.00
5401,71684,Myriam Colombi,1940,48.00
5402,88792,Nicole Johnson,1974,48.00
5403,89383,Nippy Jones,1925,48.00
5404,84034,Noel Brown,1926,48.00
5405,94767,O.D. Hopkins,1926,48.00
5406,73843,Oluf Reed-Olsen,1918,48.00
5407,91525,Oran Henderson,1920,48.00
5408,98005,Otis Cary,1921,48.00
5409,13231,Patrick Bissell,1957,48.00
5410,99463,Paul Naudon,1915,48.00
5411,95144,Pepper Gomez,1927,48.00
5412,74007,Per Jorsett,1920,48.00
5413,4037,Peter Marshall,1902,48.00
5414,89860,Red Dunn,1901,48.00
5415,82791,Ref Sanchez,1920,48.00
5416,49709,Richard Maloof,1940,48.00
5417,86905,Richard P. Powell,1908,48.00
5418,102508,Samuel Levi Jones,1978,48.00
5419,1505,Scott Newman,1950,48.00
5420,19218,Steve Wisniewski,1967,48.00
5421,98342,Theodore Kanamine,1929,48.00
5422,97998,Thomas Hill,1927,48.00
5423,102734,Tom Nowatzke,1942,48.00
5424,71156,Tony Binarelli,1940,48.00
5425,96844,Toppen Bech,1939,48.00
5426,85816,Virginia A. Myers,1927,48.00
5427,54005,Walt Yowarsky,1928,48.00
5428,91917,Warwick Hutton,1939,48.00
5429,103722,Webster McDonald,1900,48.00
5430,92798,Wendell Garrett,1929,48.00
5431,100135,William J. Whalen,1926,48.00
5432,80141,William Moritz,1941,48.00
5433,65215,Émile Jung,1941,48.00
5434,94838,Allan Ramirez,1957,47.00
5435,99086,Arne Christiansen,1926,47.00
5436,72919,Bill Henry,1927,47.00
5437,95818,Bill Sylvester,1928,47.00
5438,80047,Blanche Montel,1902,47.00
5439,87790,Bob Brudzinski,1955,47.00
5440,85578,Bruce Hilkene,1925,47.00
5441,89384,Bud Molin,1925,47.00
5442,88026,Charlotte Serber,1911,47.00
5443,75271,Chrix Dahl,1906,47.00
5444,89589,Cindy Noble,1958,47.00
5445,95404,Dale O. Thomas,1923,47.00
5446,100189,Dan Cordtz,1927,47.00
5447,97084,David R. Kingsley,1918,47.00
5448,86119,Dory Funk,1919,47.00
5449,92197,Egmont Prinz zur Lippe-Weißenfeld,1918,47.00
5450,75320,Elio Pandolfi,1926,47.00
5451,90558,Ellen Hall,1923,47.00
5452,87563,Erich Maschke,1900,47.00
5453,75155,Finn Havrevold,1905,47.00
5454,98237,Gitte Dæhlin,1956,47.00
5455,84704,Hank Foldberg,1923,47.00
5456,77561,Iago Herrerín,1988,47.00
5457,72699,Jack Hanlon,1916,47.00
5458,24273,Jacques Dupont,1928,47.00
5459,95218,Jake Locker,1988,47.00
5460,102472,Jan Wiley,1916,47.00
5461,78491,John Magee,1923,47.00
5462,52865,Jules Bigot,1915,47.00
5463,3903,Karl Ernst Krafft,1900,47.00
5464,97115,Lam Jones,1958,47.00
5465,102570,Leo Lewis,1956,47.00
5466,97247,Louis Velle,1926,47.00
5467,84890,Mary Kid,1901,47.00
5468,95571,Mel Keefer,1926,47.00
5469,99055,Muriel Grossfeld,1940,47.00
5470,103030,Neal Malicky,1934,47.00
5471,73955,Nic Schiøll,1901,47.00
5472,93539,Philippe Clement,1974,47.00
5473,88094,Pug Southerland,1911,47.00
5474,100669,Richard Garland,1927,47.00
5475,90038,Robert Francis,1930,47.00
5476,91651,Roberta McCain,1912,47.00
5477,93403,Roger Beaufrand,1908,47.00
5478,68575,Roger Meï,1935,47.00
5479,88602,Sherry Cervi,1975,47.00
5480,97763,Siri Bjerke,1958,47.00
5481,89110,Terrence Williams,1987,47.00
5482,65863,Thierry Claveyrolat,1959,47.00
5483,72686,Tom Reamy,1935,47.00
5484,98385,Tommy Hoehn,1954,47.00
5485,73144,Walter Fyrst,1901,47.00
5486,97090,Wanda McKay,1915,47.00
5487,85881,Willis Carto,1926,47.00
5488,93544,Éric Deflandre,1973,47.00
5489,89457,Albert George Wilson,1918,46.00
5490,80022,Arlette Marchal,1902,46.00
5491,77111,Austin Daye,1988,46.00
5492,104353,Becky Kellar-Duke,1975,46.00
5493,87593,Berta Drews,1901,46.00
5494,40174,Cal Eldred,1967,46.00
5495,79835,Daniel Lecourtois,1902,46.00
5496,85584,Dave Strack,1923,46.00
5497,92808,Donn Cambern,1929,46.00
5498,103375,Doug Domokos,1955,46.00
5499,88288,Ernie Roth,1926,46.00
5500,86211,Gordon St. Angelo,1927,46.00
5501,73420,Gunnar Høst,1900,46.00
5502,74071,Haaken Christensen,1924,46.00
5503,98706,Haakon Bjørklid,1925,46.00
5504,92468,Jack Fincher,1930,46.00
5505,68312,Jacques Brunhes,1934,46.00
5506,98984,Jens Hoyer Hansen,1940,46.00
5507,78535,Jimmy Clausen,1987,46.00
5508,78614,Jimmy Harris,1934,46.00
5509,87316,Jumping Johnny Wilson,1927,46.00
5510,15370,Kim Anderson,1955,46.00
5511,99837,Knut Rød,1900,46.00
5512,88523,L.J. Jenkins,1987,46.00
5513,94934,Lawrence Donald Soens,1926,46.00
5514,74307,Leif Terje Løddesøl,1935,46.00
5515,82970,Lexi Alexander,1974,46.00
5516,97977,Linden King,1955,46.00
5517,97470,Logan Forsythe,1987,46.00
5518,26270,Mary Pratt,1935,46.00
5519,93550,Michaël Goossens,1973,46.00
5520,94480,Nell Soto,1926,46.00
5521,101881,Olga Ramos Peña,1925,46.00
5522,13425,Pat Porter,1959,46.00
5523,66359,Paul Anxionnaz,1902,46.00
5524,93553,Philippe Léonard,1974,46.00
5525,76378,Pietro Taricone,1975,46.00
5526,92470,Ralph Ahn,1926,46.00
5527,103771,Richard O. Ristine,1920,46.00
5528,90056,Rita Quigley,1923,46.00
5529,52617,Robert Fabre,1915,46.00
5530,84733,Sam Houston Clinton,1923,46.00
5531,92784,Spook Jacobs,1925,46.00
5532,78453,Stan Hollmig,1926,46.00
5533,73233,Sunshine Parker,1927,46.00
5534,80330,Suzy Vernon,1901,46.00
5535,42196,Terry McDermott,1940,46.00
5536,45756,Tom Fleming,1927,46.00
5537,99862,Tone Groven Holmboe,1930,46.00
5538,90082,William Chapman,1923,46.00
5539,98045,William Dawson,1927,46.00
5540,48034,William J. Keating,1927,46.00
5541,99375,William L. Scott,1915,46.00
5542,78825,Wim Tap,1903,46.00
5543,64495,Yasmine Belmadi,1976,46.00
5544,88238,Aajonus Vonderplanitz,1947,45.00
5545,89629,Abe Jacob,1944,45.00
5546,38618,Adam Timmerman,1971,45.00
5547,97317,Adrian Doherty,1973,45.00
5548,78617,Al Jackson,1935,45.00
5549,86311,Alan F. Wilt,1937,45.00
5550,100126,Alan Sawyer,1928,45.00
5551,98148,Albert Almanza,1936,45.00
5552,8540,Aldo Andretti,1940,45.00
5553,77008,Alexander Imich,1903,45.00
5554,91124,Alexander Kerfoot,1994,45.00
5555,89379,Alexandra Hay,1947,45.00
5556,75745,Alice Marriott,1907,45.00
5557,88701,Alicia Berneche,1971,45.00
5558,88462,Althea Henley,1911,45.00
5559,74194,Amos Marsh,1939,45.00
5560,88947,Andrea Davidovich,1997,45.00
5561,39418,Andrea Fortunato,1971,45.00
5562,98685,Andreas Arntzen,1928,45.00
5563,78907,André Saeys,1911,45.00
5564,104382,Andy Heck,1967,45.00
5565,85786,Angus Cameron,1908,45.00
5566,95214,Anthony Newman,1965,45.00
5567,99811,Anton Jervell,1901,45.00
5568,82753,Arlon Lindner,1935,45.00
5569,93373,Armand Apell,1905,45.00
5570,74420,Arnljot Strømme Svendsen,1921,45.00
5571,98789,Art Balinger,1915,45.00
5572,100256,Arthur Blake,1914,45.00
5573,104015,Audvar Os,1920,45.00
5574,92559,August P. Mardesich,1920,45.00
5575,85540,Babe Dimancheff,1922,45.00
5576,96470,Barbara Hillyer,1934,45.00
5577,98916,Barbara Nejman,1950,45.00
5578,86912,Barney Berlinger,1908,45.00
5579,103880,Barron Patterson McCune,1915,45.00
5580,97809,Barry Wilburn,1963,45.00
5581,84041,Ben Boswell,1910,45.00
5582,87736,Ben Masters,1947,45.00
5583,89665,Benjamin Okolski,1984,45.00
5584,53147,Bernard Monnereau,1935,45.00
5585,75671,Bernard P. Brockbank,1909,45.00
5586,73842,Bernard Rapoport,1917,45.00
5587,73427,Bernt Heiberg,1909,45.00
5588,82452,Bert Clark,1930,45.00
5589,69505,Bertrand Gille,1978,45.00
5590,96963,Betsy Shaw,1965,45.00
5591,89542,Big John Mazmanian,1926,45.00
5592,82779,Big Walter Price,1917,45.00
5593,103276,Bill Carey,1916,45.00
5594,94798,Bill Chambers,1923,45.00
5595,86922,Bill Dietrich,1910,45.00
5596,54113,Bill Faul,1940,45.00
5597,88372,Bill Fiedler,1910,45.00
5598,83041,Bill Ireland,1927,45.00
5599,104421,Bill Musgrave,1967,45.00
5600,96220,Bill Schroll,1926,45.00
5601,83132,Bill Svoboda,1928,45.00
5602,86465,Billy Hillenbrand,1922,45.00
5603,86966,Billy Myers,1910,45.00
5604,94111,Bob Dawson,1924,45.00
5605,103795,Bob Galasso,1952,45.00
5606,86099,Bob Hite,1914,45.00
5607,54135,Bob Kelly,1927,45.00
5608,96666,Bob Locker,1938,45.00
5609,98587,Bob Shirley,1954,45.00
5610,96980,Bob Wilkins,1932,45.00
5611,89801,Bob Wilkinson,1927,45.00
5612,89540,Bowen Stassforth,1926,45.00
5613,90094,Brad Ecklund,1922,45.00
5614,97597,Bradley Sowell,1989,45.00
5615,87440,Bregje Heinen,1993,45.00
5616,82813,Brewster Twins,1918,45.00
5617,89533,Brody Stevens,1970,45.00
5618,88077,Brooks Bollinger,1979,45.00
5619,69507,Bruno Martini,1970,45.00
5620,87928,Bruno Wolke,1904,45.00
5621,88549,Bryan Stork,1990,45.00
5622,88758,Bryan Wagner,1962,45.00
5623,89691,Bryce Cotton,1992,45.00
5624,83063,Buck Lansford,1933,45.00
5625,82736,Buddy Humphrey,1935,45.00
5626,17445,Bumper Tormohlen,1937,45.00
5627,101093,Carl A. Parker,1934,45.00
5628,98989,Carl Bertelsen,1937,45.00
5629,103116,Carl Johnson,1949,45.00
5630,98226,Carl Mortensen,1919,45.00
5631,88901,Carlos Torres,1982,45.00
5632,98046,Carroll Pratt,1921,45.00
5633,100446,Carsten Winger,1907,45.00
5634,86448,Carter L. Burgess,1916,45.00
5635,88774,Casey Kotchman,1983,45.00
5636,88872,Casey McGehee,1982,45.00
5637,85461,Catherine Craig,1915,45.00
5638,53254,Cesarino Cervellati,1930,45.00
5639,7644,Charles (1935) Wilson,1935,45.00
5640,67327,Charles Pozzi,1909,45.00
5641,92429,Charles Sims,1937,45.00
5642,94295,Charlie Gorin,1928,45.00
5643,91599,Charlie Powell,1932,45.00
5644,78915,Charlie Shepard,1933,45.00
5645,87911,Charlotte Eisenblätter,1903,45.00
5646,86435,Charlotte Giesen,1907,45.00
5647,87805,Chet Allen,1939,45.00
5648,86228,Chic Anderson,1931,45.00
5649,72965,Chris Bruusgaard,1910,45.00
5650,98004,Christopher H. Phillips,1920,45.00
5651,89910,Chuck Dicus,1948,45.00
5652,94060,Claiborne Cary,1932,45.00
5653,68911,Claude Frikart,1922,45.00
5654,99194,Claudia Griffith,1950,45.00
5655,78447,Clint Hartung,1922,45.00
5656,73891,Colin Bloomfield,1982,45.00
5657,90048,Colin R. McMillan,1935,45.00
5658,92067,Colleen Kay Hutchins,1926,45.00
5659,102577,Conrad Goode,1962,45.00
5660,86091,Corky Cornelius,1914,45.00
5661,50195,Cory Lidle,1972,45.00
5662,94123,Cory Schlesinger,1972,45.00
5663,83109,Cotton Price,1918,45.00
5664,88148,Craig McMorris,1991,45.00
5665,88806,D'Qwell Jackson,1983,45.00
5666,99926,Dagne Groven Myhren,1940,45.00
5667,85817,Dale Morey,1918,45.00
5668,85846,Dale Waters,1909,45.00
5669,78473,Dan Kuykendall,1924,45.00
5670,101938,Dan Snyder,1978,45.00
5671,78604,Dannell Ellerbe,1985,45.00
5672,92265,Danny Abramowicz,1945,45.00
5673,103640,Danny Woodhead,1985,45.00
5674,72913,Darrell Hogan,1926,45.00
5675,94513,Datus C. Proper,1934,45.00
5676,94278,Dave Gunther,1937,45.00
5677,87651,Dave LaPoint,1959,45.00
5678,92726,Dave Patterson,1956,45.00
5679,86165,Dave Robbins,1923,45.00
5680,103373,Dave Schmidt,1957,45.00
5681,98125,David Andahl,1964,45.00
5682,97229,David Galloway,1937,45.00
5683,100226,David Street,1917,45.00
5684,89544,David Weidman,1921,45.00
5685,104121,David Young,1936,45.00
5686,66176,David di Tommaso,1979,45.00
5687,89905,Dee Molenaar,1918,45.00
5688,87719,Delwin Jones,1924,45.00
5689,77183,Demetrius McCray,1991,45.00
5690,93966,Denise Bosc,1916,45.00
5691,89721,Derrel Gofourth,1955,45.00
5692,94079,Dick Dearden,1938,45.00
5693,97980,Dick Dickey,1926,45.00
5694,96764,Dick Hogan,1917,45.00
5695,82451,Dick McKissack,1926,45.00
5696,82785,Dick Risenhoover,1927,45.00
5697,96981,Dick Tinkham,1932,45.00
5698,54111,Don Elston,1929,45.00
5699,88092,Don Heffner,1911,45.00
5700,83974,Don Kennard,1929,45.00
5701,61609,Don Lee,1934,45.00
5702,90095,Don Megowan,1922,45.00
5703,94919,Don Strauch,1926,45.00
5704,86402,Donald R. Atkinson,1940,45.00
5705,88825,Donnie Scott,1961,45.00
5706,73639,Donny MacLeod,1932,45.00
5707,101802,Doris Ilda Allen,1927,45.00
5708,86288,Doris Jones,1924,45.00
5709,77569,Doron Lamb,1991,45.00
5710,89393,Dorothy Morrison,1919,45.00
5711,96744,Dorothy Ziegler,1922,45.00
5712,95166,Doug Ericksen,1969,45.00
5713,91676,Doug Lewis,1964,45.00
5714,78508,Doyle Nix,1933,45.00
5715,86053,E. W. Kelley,1917,45.00
5716,61502,Earl H. Carroll,1925,45.00
5717,85855,Earl Hogan,1920,45.00
5718,85869,Earl Landgrebe,1916,45.00
5719,51517,Earl McCullouch,1946,45.00
5720,84685,Earl Stewart,1921,45.00
5721,102338,Earline S. Rogers,1934,45.00
5722,82883,Ed Bernet,1933,45.00
5723,85782,Ed Hanyzewski,1920,45.00
5724,88631,Ed Vosberg,1961,45.00
5725,92532,Eddie Bockman,1920,45.00
5726,91910,Eddie Hice,1930,45.00
5727,99995,Eddie Johnson,1919,45.00
5728,54236,Eddie Kazak,1920,45.00
5729,99169,Eddie Locke,1923,45.00
5730,64781,Edgard Derouet,1910,45.00
5731,103020,Edith Skouras,1911,45.00
5732,82798,Edward B. Singleton,1920,45.00
5733,83952,Edward Givens,1930,45.00
5734,103762,Edward R. Annis,1913,45.00
5735,99536,Egil Johansen,1962,45.00
5736,25991,Egon von Vietinghoff,1903,45.00
5737,74797,Einar Riis,1922,45.00
5738,59014,Eldon Rudd,1920,45.00
5739,75817,Eldred G. Smith,1907,45.00
5740,94141,Eleanor Keaton,1918,45.00
5741,73148,Elisabeth Gording,1907,45.00
5742,97085,Elizabeth Ann Brown,1918,45.00
5743,75665,Elizabeth Fetzer Bates,1909,45.00
5744,97580,Elliot Williams,1989,45.00
5745,61608,Elna Lassen,1901,45.00
5746,98232,Elsa Rastad Bråten,1918,45.00
5747,88492,Emily Scott,1989,45.00
5748,102188,Enrico Cucchi,1965,45.00
5749,87680,Eric Hipple,1957,45.00
5750,89562,Eric Johnson,1979,45.00
5751,38629,Eric Turner,1968,45.00
5752,91378,Eric Wright,1985,45.00
5753,75163,Ernst Føyn,1904,45.00
5754,98530,Eva Seeberg,1931,45.00
5755,48281,Ezio Vendrame,1947,45.00
5756,19591,Fabio Casartelli,1970,45.00
5757,103437,Felipe Montemayor,1928,45.00
5758,61666,Felix L. Sparks,1917,45.00
5759,75017,Ferdinand Strøm,1903,45.00
5760,100394,Finis E. Cowan,1929,45.00
5761,97855,Finn Ferner,1920,45.00
5762,98302,Finn Hald,1929,45.00
5763,99042,Finn Hansen,1955,45.00
5764,98303,Finn Hiorthøy,1903,45.00
5765,86074,Forddy Anderson,1919,45.00
5766,85436,Fran Carlon,1913,45.00
5767,86883,Frances Dade,1907,45.00
5768,86365,Frances Janssen,1926,45.00
5769,10514,Francesca Hilton,1947,45.00
5770,91072,Francis B. Wai,1917,45.00
5771,87549,Francis Cleveland,1903,45.00
5772,95936,Frank Attkisson,1955,45.00
5773,103384,Frank Bykowski,1915,45.00
5774,82997,Frank Christensen,1910,45.00
5775,86218,Frank D. Padgett,1923,45.00
5776,71972,Frank Robert,1918,45.00
5777,90447,Frank Schwable,1908,45.00
5778,103791,Fred Pagac,1952,45.00
5779,100298,Frode Kristoffersen,1931,45.00
5780,80598,Gaetano Azzolina,1931,45.00
5781,38648,Gary DiSarcina,1967,45.00
5782,53221,Gaudenzio Bernasconi,1932,45.00
5783,96708,Gene Fraise,1932,45.00
5784,88730,Gene Garber,1947,45.00
5785,83817,Gene Mayfield,1928,45.00
5786,88595,George Arias,1972,45.00
5787,89934,George Louis McGhee,1925,45.00
5788,86323,George Terlep,1923,45.00
5789,52851,Georges Beaucourt,1912,45.00
5790,86258,Georgette Vallejo,1908,45.00
5791,94522,Georgia Bonesteel,1936,45.00
5792,94881,Gerald Leeman,1922,45.00
5793,86328,Gerry Huth,1933,45.00
5794,91922,Gilbert Ford,1931,45.00
5795,74633,Gjert Wilhelmsen,1927,45.00
5796,88871,Glenallen Hill,1965,45.00
5797,86305,Gloria Niemeyer Francke,1922,45.00
5798,86782,Gloria Schoemann,1910,45.00
5799,88775,Gordon Mackenzie,1937,45.00
5800,99605,Gretchen Quie,1927,45.00
5801,99543,Grethe Werner,1928,45.00
5802,86229,Gus Doerner,1922,45.00
5803,87994,Gus Gerard,1953,45.00
5804,87150,Gustavo L. Garcia,1934,45.00
5805,42699,Gustavo Rol,1903,45.00
5806,69436,Guy Husson,1931,45.00
5807,71751,Guy Krohg,1917,45.00
5808,64804,Gérard Bourgoin,1939,45.00
5809,78778,Gérard Devos,1903,45.00
5810,88028,H. J. Ward,1909,45.00
5811,92978,Hal Fryar,1927,45.00
5812,92665,Hal Gausman,1917,45.00
5813,89321,Hank Workman,1926,45.00
5814,99490,Hans Finne-Grønn,1903,45.00
5815,97783,Harmon Wray,1946,45.00
5816,96643,Harry Bowden,1907,45.00
5817,89401,Harry Spear,1921,45.00
5818,97082,Helen Burgess,1916,45.00
5819,73705,Henning Mørland,1903,45.00
5820,54974,Henry Cuesta,1931,45.00
5821,92781,Henry R. Horsey,1924,45.00
5822,50606,Herbert L. Beckington,1920,45.00
5823,90521,Herbert Lippschitz,1904,45.00
5824,87921,Herbert Sieronski,1906,45.00
5825,88712,Herm Schaefer,1918,45.00
5826,54181,Herm Wehmeier,1927,45.00
5827,82188,Herman Le Compte,1929,45.00
5828,89848,Herman V. Wall,1905,45.00
5829,85585,Herschell Turner,1938,45.00
5830,82823,Hogan Wharton,1935,45.00
5831,89433,Holly Carpenter,1991,45.00
5832,100650,Howard Twitty,1949,45.00
5833,90085,Howie Livingston,1922,45.00
5834,102265,Håkon Solem,1908,45.00
5835,79522,Hélène Darly,1900,45.00
5836,77227,Isaiah Pead,1989,45.00
5837,104413,JaQuori McLaughlin,1998,45.00
5838,54214,Jack Baldschun,1936,45.00
5839,103118,Jack Behrens,1935,45.00
5840,88627,Jack Howell,1961,45.00
5841,96706,Jack Kibbie,1929,45.00
5842,88741,Jack Kiefer,1940,45.00
5843,100959,Jack Lund Schofield,1923,45.00
5844,85938,Jack Wrangler,1946,45.00
5845,88983,Jacob Barnes,1990,45.00
5846,75513,Jacqueline Porel,1918,45.00
5847,82942,Jam Sebastian,1986,45.00
5848,94058,James Gruber,1928,45.00
5849,89726,James K. Johnson,1916,45.00
5850,90351,James Mallory,1918,45.00
5851,86220,James Polk,1937,45.00
5852,25969,Jan Vayne,1966,45.00
5853,72685,Janet Banzet,1934,45.00
5854,86043,Janet Rumsey,1931,45.00
5855,94850,Janice Lowry,1946,45.00
5856,94076,Jay Roberts,1942,45.00
5857,65843,Jean Baldassari,1925,45.00
5858,50634,Jean Bertho,1928,45.00
5859,94479,Jean Howell,1927,45.00
5860,69026,Jean Orchampt,1923,45.00
5861,101842,Jean-Pierre Descombes,1947,45.00
5862,79651,Jeanne Helbling,1903,45.00
5863,88122,Jeff Hassler,1991,45.00
5864,102467,Jeff King,1964,45.00
5865,89723,Jeff Kready,1982,45.00
5866,96753,Jerry Hilgenberg,1931,45.00
5867,99195,Jerry Tabb,1952,45.00
5868,83146,Jesse Whittenton,1934,45.00
5869,50576,Jim Bakken,1940,45.00
5870,92322,Jim Bertelsen,1950,45.00
5871,54058,Jim Brideweser,1927,45.00
5872,54101,Jim Brosnan,1929,45.00
5873,38650,Jim Eisenreich,1959,45.00
5874,88614,Jim Grabb,1964,45.00
5875,8871,Jim Lewis,1941,45.00
5876,102272,Jim Lounsbury,1923,45.00
5877,85582,Jim Prestel,1937,45.00
5878,38613,Jim Pyne,1971,45.00
5879,82799,Jim Ray Smith,1932,45.00
5880,82796,Jim Shofner,1935,45.00
5881,83968,Jim T. Lindsey,1926,45.00
5882,86960,Jimmie DeShong,1909,45.00
5883,90328,Jimmie W. Monteith,1917,45.00
5884,88940,Jimmy Cochran,1981,45.00
5885,103973,Jimmy Davies,1929,45.00
5886,90010,Jimmy Doyle,1924,45.00
